No,이름,성별,신장,체중,혈액형,생일,전화번호,이메일아이디,이메일도메인,종교관,주거래은행,계좌번호,신용등급
28180,전택우,여성,158.7,50.0,O형,19480525,010-0442-4841,tpz7tio70yk3n,gmail.com,무교,새마을금고,1-30742995984-7,9
28185,성상진,남성,171.2,66.4,A형,19490303,010-3315-9356,y9scz8y5f4,gmail.com,불교,새마을금고,5-93326104857-9,4
28189,김준훈,여성,155.0,54.0,AB형,19930521,010-5513-7596,knm75cnlc8,yahoo.com,기독교,수협중앙회,4316-0137-8638,6
28190,김남서,여성,155.8,50.2,A형,19480613,010-0384-7968,awqcsy,daum.net,불교,외환은행,500-713950-775,9
28194,황석성,남성,167.6,71.6,O형,19560211,010-5625-6235,n1g6t3k8jc,daum.net,기독교,하나은행,622-301833-52946,9
28195,황현종,남성,171.5,61.4,A형,19830101,010-2934-6849,tou7mk4s,daum.net,불교,스탠다드(제일),116-26-194206,5
28197,곽영덕,여성,154.5,61.9,AB형,19660504,010-9108-1213,ynhib41,yahoo.com,천주교,스탠다드(제일),399-29-108352,1
28198,이희훈,여성,155.2,55.8,A형,19470210,010-9965-5984,c4pk5d,yahoo.com,불교,스탠다드(제일),182-53-788467,7
28209,이지택,여성,151.1,52.0,AB형,19570923,010-3925-8960,d9l2rin2r,gmail.com,기독교,NH농협,216-2413-090-59,2
28213,조영현,남성,171.6,68.2,A형,19831209,010-0858-8936,lpon1okf,daum.net,무교,하나은행,271-672873-32081,5
28214,김준성,남성,173.4,68.1,AB형,19821129,010-5233-3638,p0rjwm0z7i,yahoo.com,무교,새마을금고,5-22415118046-7,5
28215,최용석,남성,174.2,69.0,A형,19550805,010-5437-6374,sihoidpd8we,naver.com,불교,기업은행,457-841545-95-682,5
28217,이은현,남성,169.2,67.7,O형,19841003,010-7355-7115,nohtfxv,daum.net,기독교,신한은행,884-996-058999,2
28228,이영훈,여성,151.2,55.2,A형,19501115,010-3415-6657,qyz70iqp,naver.com,불교,한국씨티은행,263-566926-959,9
28231,오진현,여성,168.1,57.4,A형,19460202,010-1598-9959,axyfskm2dang,daum.net,무교,외환은행,522-096108-570,7
28239,조성용,남성,178.2,71.9,A형,19820610,010-6816-6878,k68jizljojo2,yahoo.com,무교,우리은행,0096-269-013821,8
28241,이훈상,남성,168.8,61.0,A형,19930730,010-5006-2149,q9s3jpu8ebph2,naver.com,기독교,NH농협,560-8739-200-59,1
28244,윤상종,여성,159.2,52.3,O형,19500131,010-2422-0413,cvtx2hd2,naver.com,무교,국민은행,875003-03-595552,2
28246,김용진,여성,158.7,48.3,O형,19791116,010-4658-0561,mrjt28lghg,naver.com,무교,한국씨티은행,678-726851-229,5
28247,김협남,남성,172.4,68.9,O형,19790506,010-1606-5992,nbt4kgvjz,gmail.com,무교,스탠다드(제일),737-85-618363,2
28251,김우희,여성,158.6,57.2,A형,19911218,010-6363-1833,zz8xksnjj3,naver.com,기독교,스탠다드(제일),853-82-167494,9
28253,오지서,남성,168.7,63.3,O형,19660507,010-8077-0018,b6fxasub,naver.com,불교,우리은행,8714-630-835055,9
28254,박은협,남성,159.5,69.5,O형,19680318,010-8944-4814,wfw3skuj,gmail.com,무교,새마을금고,7-57219510324-0,5
28255,이택희,남성,164.6,65.8,AB형,19940222,010-8239-2719,seoz9bgi,gmail.com,기독교,수협중앙회,7284-4255-2087,9
28256,강상진,여성,148.9,55.4,AB형,19930505,010-9899-8846,edw1rlhdvietz,daum.net,무교,NH농협,858-5404-757-72,8
28264,임영상,남성,177.9,62.5,AB형,19720805,010-8835-2967,x353dgewbrhs,naver.com,무교,우리은행,1798-168-352474,4
28269,신택용,남성,169.1,70.4,O형,19670819,010-7340-2965,t0oweqn53,yahoo.com,불교,외환은행,511-723910-857,9
28276,이택남,남성,165.9,58.2,O형,19611106,010-8149-9677,neb2jh,daum.net,기독교,기업은행,944-607114-80-848,5
28286,김성협,여성,166.8,52.7,O형,19541212,010-7792-2448,h8yosep2yoy,daum.net,무교,NH농협,992-2734-601-27,1
28289,김용종,남성,171.6,67.5,O형,19570821,010-4902-2437,eezm17k23f7,yahoo.com,무교,새마을금고,5-79602949048-6,9
28293,위준덕,여성,159.5,60.1,AB형,19770114,010-7513-8310,ceyxxiboqfl,daum.net,무교,NH농협,809-7297-238-33,2
28296,이진석,남성,177.3,60.8,A형,19630819,010-7670-1934,phsyfv,daum.net,무교,우리은행,6698-009-941712,2
28297,지훈협,남성,168.3,59.9,O형,19911225,010-1443-1969,gzbrpk3hrm,naver.com,불교,기업은행,886-962510-45-676,8
28300,이덕진,여성,153.8,45.7,A형,19860210,010-5203-0736,p882v6gvqpt3,daum.net,무교,한국씨티은행,535-332658-882,2
28302,김남덕,여성,156.5,46.0,A형,19510108,010-2095-9019,ib056p9ysl2,naver.com,무교,국민은행,291338-32-274747,4
28310,서협성,여성,164.7,58.3,O형,19830429,010-4212-5130,ofbofite,yahoo.com,기독교,우리은행,9213-224-867444,9
28327,한지남,여성,163.7,56.4,O형,19480117,010-5366-0070,z6ko9mqdrw1nj,naver.com,불교,한국씨티은행,433-362491-413,3
28332,허진지,남성,165.0,70.4,AB형,19640110,010-9903-5315,xtgldlrky2ea1,yahoo.com,불교,외환은행,584-670581-250,9
28335,정서종,여성,147.2,64.3,B형,19640809,010-2235-6830,kcc953k,daum.net,천주교,기업은행,126-919228-17-000,7
28337,강훈협,남성,178.8,60.8,A형,19491225,010-9566-3879,tz53pdrn,yahoo.com,무교,기업은행,708-656170-07-226,8
28342,이훈남,여성,161.3,50.0,AB형,19801027,010-6005-4535,ohqlvws,yahoo.com,기독교,우리은행,4991-844-532620,8
28355,김영우,남성,159.2,56.8,A형,19670611,010-3600-8834,zlpdwteu4coh0,naver.com,무교,NH농협,878-1386-018-85,8
28364,전지훈,여성,154.3,53.5,B형,19910822,010-9731-3140,bst10rxd,daum.net,무교,기업은행,225-534619-97-016,4
28365,이협성,여성,157.6,54.7,AB형,19680103,010-1433-6092,pbiineqj19,naver.com,무교,기업은행,350-981276-85-997,5
28370,한훈덕,여성,156.4,51.8,A형,19681124,010-1644-3803,fzd3hf7jx5,gmail.com,무교,외환은행,098-821869-137,3
28377,양영남,여성,154.0,54.5,A형,19751115,010-5051-7819,cjs2k5ii,daum.net,불교,기업은행,277-201566-96-502,1
28378,김석남,여성,160.7,50.3,AB형,19870524,010-4380-4779,clhjja9zf,gmail.com,기독교,수협중앙회,1195-3411-3035,2
28382,조석우,남성,162.8,68.9,AB형,19740205,010-4554-0349,ido925,daum.net,무교,외환은행,209-121199-603,2
28385,추석진,여성,169.8,63.7,B형,19860702,010-2163-5467,vf59qfe6,gmail.com,불교,국민은행,620829-69-000877,2
28389,김진정,남성,175.7,66.8,A형,19840209,010-5694-1630,flaehcu,daum.net,무교,우리은행,2390-769-494933,3
28394,조우남,남성,167.6,58.9,O형,19920530,010-6482-7622,ibdvo13,daum.net,무교,신한은행,830-293-365234,2
28396,이현용,남성,166.5,71.7,A형,19840811,010-0400-8861,ezxddrk34wq9e,yahoo.com,무교,신한은행,317-609-162340,5
28397,정석남,여성,150.1,56.4,B형,19700401,010-1942-3388,n8cjw4ywko,naver.com,무교,신한은행,182-709-253532,1
28398,박남훈,여성,153.8,47.4,O형,19710518,010-5450-4398,uwobem1m2efg,gmail.com,기독교,스탠다드(제일),007-61-373120,3
28405,허은지,여성,154.3,58.2,O형,19910807,010-3778-7437,e8jpl6zo9f747,daum.net,불교,외환은행,167-542605-425,1
28411,조용진,여성,153.2,53.0,A형,19860130,010-5261-2952,xy8c90,daum.net,기독교,NH농협,275-9875-379-10,1
28419,김준지,여성,159.9,56.3,B형,19460107,010-1072-5936,n4qaflp74g,naver.com,불교,수협중앙회,6875-0958-1310,6
28435,이은협,여성,155.8,57.9,B형,19841019,010-8202-8776,qgsd4qu9yl,naver.com,무교,수협중앙회,4531-6020-5009,5
28439,이상종,남성,169.6,71.0,A형,19810515,010-8776-2650,bp3tmko2,gmail.com,무교,외환은행,953-554821-101,1
28442,최희현,여성,154.8,55.4,O형,19850614,010-2554-0123,av2etv74f3u,naver.com,무교,신한은행,619-074-218400,6
28445,임협준,여성,155.1,60.8,A형,19760717,010-4791-9946,idix491d,daum.net,천주교,우리은행,6439-543-883645,2
28446,류훈우,여성,162.2,58.9,B형,19570928,010-8594-6710,rpooj1lt9,naver.com,무교,NH농협,585-2318-455-31,1
28449,권은지,남성,168.1,64.6,O형,19770604,010-5737-8777,sutvu4rnqy,yahoo.com,무교,신한은행,334-383-879587,2
28451,백지준,여성,152.5,53.8,B형,19621020,010-0582-4750,obl0zr38r0ls,gmail.com,무교,국민은행,205596-21-959039,6
28457,박용상,남성,176.5,61.0,A형,19710914,010-0201-8804,he63trsec9z3i,naver.com,불교,한국씨티은행,632-009399-337,3
28458,김영훈,여성,159.6,52.4,O형,19881023,010-6440-3901,wgir14pp,yahoo.com,무교,NH농협,011-6407-442-85,6
28464,임우준,여성,159.1,52.8,B형,19870917,010-9740-8523,n2wz1gqcs8,yahoo.com,무교,NH농협,999-5110-703-93,4
28467,이우남,여성,156.4,56.5,O형,19710929,010-1240-2810,kdox0s42035,naver.com,무교,하나은행,504-349012-14372,5
28469,차협종,여성,153.8,55.4,O형,19720524,010-2828-7248,e3k099ml9y88s,gmail.com,기독교,새마을금고,3-88635283827-2,4
28473,박우지,남성,176.8,66.7,B형,19600920,010-1182-5896,uj813fw,daum.net,무교,하나은행,169-563084-21340,5
28484,권영우,여성,151.9,51.8,A형,19771220,010-4873-6279,tya6wbcxt,gmail.com,천주교,수협중앙회,1396-7172-6518,4
28485,한용지,여성,156.0,56.6,B형,19501027,010-1301-1711,ngggjz4b9jd,daum.net,천주교,기업은행,396-829067-61-100,1
28490,최준남,여성,160.7,51.3,O형,19961006,010-9997-1003,i7iow0ft,daum.net,무교,국민은행,481500-02-621360,9
28495,김서희,여성,153.1,56.3,O형,19850510,010-0115-0192,yd989skd,yahoo.com,기독교,국민은행,664111-35-434722,2
28499,이지정,여성,165.8,55.8,O형,19501214,010-6263-0953,a3h1lrgikx,yahoo.com,무교,국민은행,100889-26-961906,2
28501,이준남,여성,160.7,57.1,O형,19541005,010-2379-5499,k4m178qzbv,yahoo.com,기독교,기업은행,960-211106-85-611,6
28503,김희지,여성,152.3,59.6,A형,19741103,010-4689-0870,ofjjog0i,naver.com,무교,한국씨티은행,041-908457-013,8
28508,서성영,여성,150.0,52.5,A형,19531103,010-0705-9935,qf8wryqa5,gmail.com,무교,우리은행,5334-635-582962,7
28510,신영지,남성,171.9,63.4,O형,19570908,010-3001-4459,f1q5iq599,yahoo.com,무교,수협중앙회,2955-5353-0187,4
28518,고서희,남성,165.8,71.3,A형,19660829,010-1000-3934,r0446sn4,naver.com,무교,신한은행,601-225-295066,9
28520,정남상,남성,164.1,53.8,A형,19690618,010-2680-3043,u9oqc99bur5,yahoo.com,무교,국민은행,844500-75-242326,8
28524,오상훈,남성,178.2,55.9,AB형,19930313,010-7503-8889,qhxoafcht9j,daum.net,불교,하나은행,408-697102-24168,4
28529,김종은,남성,175.1,72.6,A형,19471121,010-1534-0424,tytn3xvb,gmail.com,불교,새마을금고,8-24030744007-1,2
28531,황준현,남성,167.2,67.0,B형,19470710,010-6372-1003,rknsogl,yahoo.com,불교,한국씨티은행,429-160129-635,1
28534,오진훈,여성,149.1,57.9,A형,19461029,010-3989-4827,hfj2sy,naver.com,기독교,신한은행,985-171-261505,7
28535,김지정,여성,163.6,51.7,A형,19770709,010-5806-9968,r2hs1b17pt279,gmail.com,무교,하나은행,187-196589-36228,6
28539,안상우,여성,155.7,55.3,AB형,19960612,010-2071-0445,fj15g6yf1yq,yahoo.com,불교,국민은행,337278-24-020815,1
28541,문영용,남성,170.3,66.9,O형,19741231,010-7922-8559,db7s7xz6bvdc0,yahoo.com,기독교,신한은행,894-864-379026,8
28546,이남성,남성,179.4,60.1,A형,19650423,010-7930-6676,pfg2g7ssf5,yahoo.com,천주교,하나은행,426-565428-44971,9
28550,강협훈,여성,154.9,57.6,O형,19920711,010-1965-9951,hl24w3,daum.net,기독교,국민은행,570009-96-123633,9
28552,김서용,남성,166.2,64.2,A형,19590819,010-9593-6097,pkzm27fagw,gmail.com,불교,스탠다드(제일),675-57-149695,9
28555,설현석,여성,153.8,55.9,A형,19921230,010-1082-3637,ml4tvsc6hj,daum.net,기독교,외환은행,011-520328-364,7
28556,이훈서,여성,159.6,61.4,O형,19960924,010-3121-5410,esygg0148s19,yahoo.com,불교,하나은행,724-350349-58742,2
28558,김용현,여성,151.5,55.8,A형,19670605,010-4903-5460,etav70yejqse3,gmail.com,무교,스탠다드(제일),186-17-173245,3
28560,이협준,여성,158.1,56.1,AB형,19751014,010-3888-7442,yqdbmatkh,daum.net,무교,우리은행,1579-398-981610,6
28565,김현협,남성,173.6,65.5,O형,19760612,010-9818-5421,arb0o1zaw5r,daum.net,기독교,스탠다드(제일),397-39-670458,8
28573,최종준,여성,164.7,50.5,A형,19960107,010-6956-6269,lmbkzc25thf,yahoo.com,불교,새마을금고,0-39409605956-6,1
28580,손은진,여성,152.7,55.8,A형,19890827,010-5556-0987,nyqaku9ehp,gmail.com,무교,NH농협,821-9073-931-24,2
28585,윤훈덕,여성,155.9,49.3,B형,19610104,010-4954-6983,akpz1fv,gmail.com,불교,새마을금고,9-20289245708-9,8
28594,임현택,여성,155.5,56.5,A형,19540719,010-3876-1947,mjsyup7f2,daum.net,기독교,신한은행,260-285-428335,7
28607,이덕서,여성,162.4,57.3,A형,19900216,010-0460-4168,fz0njl5n,yahoo.com,불교,신한은행,841-762-856326,8
28610,김지석,남성,174.6,63.8,B형,19601231,010-7345-7955,r71wjn6,yahoo.com,기독교,NH농협,773-5901-076-94,5
28611,한상종,여성,153.8,56.7,A형,19780104,010-3433-5781,begcip7xwb,daum.net,기독교,하나은행,109-689068-92026,3
28612,홍종훈,여성,147.7,54.8,O형,19590907,010-5983-2198,b4ubhcyzmt,naver.com,무교,외환은행,256-740036-587,8
28616,홍석진,여성,161.5,59.7,B형,19750827,010-3598-4694,zrvuderlo3,gmail.com,불교,외환은행,758-831160-204,9
28622,김석정,남성,176.2,66.5,O형,19470414,010-2518-8603,osh3hcdoo72hm,yahoo.com,기독교,외환은행,263-713764-049,7
28624,김지협,남성,168.2,63.7,O형,19590824,010-6950-5585,rkcbvhjs,daum.net,무교,NH농협,537-3211-837-12,7
28627,이희지,여성,155.8,55.6,B형,19460121,010-4553-0730,onhjk1w1,naver.com,무교,기업은행,692-815793-61-888,5
28633,최용종,남성,165.2,60.9,B형,19550309,010-8167-6274,erfd951b,yahoo.com,천주교,새마을금고,0-78543970587-3,3
28637,박남은,남성,154.5,61.8,AB형,19781109,010-9082-8724,q9tkl5,gmail.com,불교,하나은행,067-833878-21345,2
28640,이희준,여성,145.6,58.6,B형,19460910,010-2251-6746,wx72cbwofk2zi,naver.com,무교,외환은행,517-539422-068,3
28643,김영진,남성,170.7,64.1,A형,19650110,010-8600-6115,rohpw4,naver.com,불교,수협중앙회,1178-9420-5304,1
28644,김남훈,남성,168.0,67.9,B형,19630726,010-4919-4358,y7kyuneyije9b,yahoo.com,무교,NH농협,322-5173-263-98,3
28648,안상준,남성,177.9,60.2,A형,19810114,010-5828-4349,wvtzfnrce,yahoo.com,불교,하나은행,341-614220-77799,2
28651,손남지,여성,153.8,56.4,A형,19890901,010-9512-1779,u57fhah3e8b,naver.com,불교,하나은행,718-826778-54127,7
28660,변협덕,남성,170.8,67.7,B형,19811005,010-7418-7544,gb6hqxzrvn,naver.com,무교,외환은행,623-018542-843,3
28667,권남협,여성,162.8,54.0,B형,19490604,010-9222-4413,wzjh5crc3,naver.com,불교,기업은행,796-770532-61-169,6
28668,고준훈,남성,179.3,67.2,B형,19891031,010-7697-0979,nvzd88d2d4,daum.net,천주교,새마을금고,2-21448066487-5,5
28678,서석종,여성,159.4,61.0,O형,19750824,010-3287-8928,kloih8otm6i,daum.net,기독교,NH농협,317-5170-676-05,7
28680,김덕희,남성,174.3,64.4,A형,19470823,010-4861-3849,ydhe7m,daum.net,불교,새마을금고,2-04300781577-7,2
28682,정현덕,남성,169.1,69.4,A형,19520308,010-0273-7354,sqm6r1gkr4ob,gmail.com,불교,국민은행,035454-43-342937,9
28685,전지협,여성,161.3,61.5,O형,19500806,010-5583-0785,j8tvwlhikg,naver.com,불교,수협중앙회,7277-0409-5729,7
28687,김준남,남성,172.7,63.9,O형,19900714,010-4156-6266,b14x7r70y,daum.net,무교,NH농협,613-0095-651-16,9
28691,김남서,여성,158.9,54.2,A형,19510616,010-2332-5680,dhp1we3mapfg,naver.com,무교,신한은행,135-836-429090,8
28692,이현상,남성,176.1,61.7,B형,19920913,010-5154-8575,qw55wqizgn,naver.com,천주교,신한은행,862-552-320193,9
28707,최협종,여성,149.3,59.6,O형,19871205,010-8124-7458,y3sz2v4xywme2,daum.net,불교,신한은행,478-821-008886,2
28708,송희진,남성,179.8,61.9,O형,19830410,010-9964-5545,yvsvdmnf,naver.com,무교,국민은행,400355-19-788499,2
28713,안서용,여성,153.6,55.8,O형,19530504,010-9138-1164,xul867j3umu3,gmail.com,기독교,NH농협,153-4323-705-91,4
28714,박성희,여성,158.2,48.7,A형,19550222,010-2911-9110,c30phfthn5pe,gmail.com,불교,NH농협,759-9668-629-51,6
28726,윤성훈,남성,170.0,68.1,A형,19740817,010-8659-2178,y7x4gle8g8tn9,yahoo.com,무교,한국씨티은행,066-055953-412,5
28731,오지훈,남성,167.5,62.0,B형,19830731,010-4402-7227,rcvefkhkdjgls,gmail.com,기독교,수협중앙회,6855-6025-4214,2
28736,정은진,여성,156.8,55.1,B형,19921028,010-9623-7447,slht3yaq,yahoo.com,천주교,스탠다드(제일),055-24-851015,2
28737,김진협,남성,167.9,70.4,A형,19530724,010-9262-2650,w2j9dmzw,gmail.com,무교,한국씨티은행,834-427740-244,4
28741,김서준,남성,173.1,69.2,O형,19571028,010-1458-9956,tsns7ozy30405,daum.net,기독교,스탠다드(제일),881-85-289697,6
28744,임준종,여성,155.7,58.5,B형,19731125,010-2573-3824,rlj171tbc,naver.com,불교,기업은행,280-299391-61-976,3
28746,최우협,여성,150.1,51.3,A형,19591213,010-1118-8012,tm0js2iy,naver.com,무교,NH농협,439-6054-326-75,7
28750,이정덕,남성,165.3,69.7,B형,19621115,010-9178-0301,fnumsp0tj,naver.com,천주교,신한은행,905-437-890926,9
28751,김지은,여성,158.3,55.4,O형,19480416,010-9828-1083,zc42hcqm4,daum.net,무교,기업은행,704-504518-94-418,8
28756,이준덕,여성,152.7,61.0,AB형,19960422,010-9600-4223,rozmwu,yahoo.com,무교,스탠다드(제일),345-75-567772,9
28758,이정희,여성,164.8,57.1,AB형,19851024,010-5886-0841,wdxzp1i8qf,gmail.com,무교,국민은행,410806-52-403802,1
28768,유용영,남성,165.7,67.5,A형,19930314,010-6087-3528,o1m2lryk3z1,daum.net,기독교,기업은행,491-998811-04-066,9
28774,유희석,남성,168.6,64.1,B형,19730718,010-3469-7383,ez36gaza,daum.net,기독교,새마을금고,5-45786675388-1,5
28780,박영석,남성,171.6,66.1,B형,19470810,010-0220-3085,nc4tob3o,yahoo.com,무교,국민은행,770809-57-123386,4
28788,송훈은,여성,147.3,58.0,A형,19760528,010-4152-2256,pn5rxqlxbys,gmail.com,불교,수협중앙회,0812-6217-4631,4
28791,엄훈덕,남성,163.2,63.0,O형,19490114,010-7670-1932,mbqt6nn6,yahoo.com,기독교,수협중앙회,1447-6518-9583,2
28794,양덕은,여성,159.0,54.6,A형,19650428,010-4426-3362,k8gw22e82nqa,yahoo.com,불교,우리은행,1364-027-405897,4
28795,최협서,남성,177.8,69.6,B형,19820505,010-6813-6909,cwxxd0xkfj,yahoo.com,불교,하나은행,918-968275-04899,5
28798,박준상,남성,164.6,59.9,A형,19600511,010-2617-5634,ygp5w1j,gmail.com,기독교,새마을금고,3-43397095996-6,9
28801,김지은,여성,151.8,52.0,B형,19490908,010-8576-2294,xpd3cyvn21rx,gmail.com,불교,외환은행,511-383160-051,3
28804,김영훈,여성,155.6,53.2,A형,19570222,010-4882-3132,prffusii,yahoo.com,천주교,NH농협,093-2394-761-98,9
28805,정희석,남성,169.9,62.7,A형,19820826,010-2759-1267,t54g5a9agn03,daum.net,무교,국민은행,604736-79-737795,8
28809,김석지,여성,161.2,55.0,AB형,19711214,010-6403-1817,vhuiyzoql23lj,gmail.com,무교,국민은행,598538-76-753132,1
28813,추훈희,남성,172.1,63.9,A형,19840124,010-7361-8705,dal7kj,gmail.com,무교,스탠다드(제일),401-17-370613,3
28816,김지용,여성,157.5,58.4,A형,19550806,010-8792-9773,irmw38k,daum.net,무교,우리은행,1267-798-584597,6
28823,이훈택,여성,147.9,55.9,B형,19720410,010-8001-9017,kllyqrk8,yahoo.com,무교,하나은행,671-192055-57606,3
28836,박은종,남성,172.8,68.9,A형,19860913,010-5253-9209,afh4ea2dot,daum.net,무교,수협중앙회,5648-6649-5416,2
28846,이용훈,남성,170.4,66.1,B형,19710627,010-8912-1026,rxrolib,daum.net,불교,국민은행,374524-79-567572,9
28847,안종현,여성,154.6,55.8,A형,19841126,010-7429-1861,qcfk47fwlw10t,daum.net,무교,하나은행,003-105867-57888,5
28852,서종영,여성,157.6,51.8,AB형,19831019,010-2777-2339,w7gykg821g9k,gmail.com,무교,NH농협,698-4926-349-84,4
28854,이협진,남성,170.5,73.6,AB형,19800813,010-7805-0931,hefyh5s7,yahoo.com,불교,기업은행,809-058843-72-344,5
28857,이은정,남성,172.9,69.4,A형,19900307,010-0046-2239,opaz1jya,naver.com,무교,우리은행,0207-462-511126,7
28859,김지남,남성,171.5,63.0,B형,19780626,010-0838-2962,bjy1ztnrro,yahoo.com,불교,기업은행,239-713652-20-426,5
