No,이름,성별,신장,체중,혈액형,생일,전화번호,이메일아이디,이메일도메인,종교관,최종학력,전공,학점
9291,*,여성,*,*,O형,*,*,*,gmail.com,불교,육군사관학교,교육,2.5
9321,*,여성,*,*,O형,*,*,*,daum.net,무교,감리교신학대학교,교육,3.29
9350,*,남성,*,*,B형,*,*,*,gmail.com,천주교,총신대학교,의학,2.17
9368,*,남성,*,*,B형,*,*,*,yahoo.com,불교,서울교육대학교,인문,3.18
9388,*,남성,*,*,AB형,*,*,*,gmail.com,불교,한국예술종합학교,인문,0.73
9390,*,남성,*,*,O형,*,*,*,naver.com,기독교,한국방송통신대학교,예체능,4.42
9441,*,여성,*,*,O형,*,*,*,yahoo.com,불교,서울시립대학교,예체능,0.82
9442,*,여성,*,*,O형,*,*,*,naver.com,불교,한국체육대학교,의학,4.35
9502,*,남성,*,*,O형,*,*,*,daum.net,기독교,덕성자대학교,공학,0.04
9508,*,남성,*,*,AB형,*,*,*,yahoo.com,불교,KAIST,공학,3.32
9521,*,남성,*,*,A형,*,*,*,gmail.com,기독교,장로회신학대학교,인문,3.45
9524,*,여성,*,*,A형,*,*,*,gmail.com,무교,성신여자대학교,교육,2.27
9549,*,남성,*,*,O형,*,*,*,daum.net,불교,육군사관학교,인문,1.91
9566,*,여성,*,*,O형,*,*,*,yahoo.com,기독교,한영신학대학교,자연,3.38
9599,*,여성,*,*,A형,*,*,*,naver.com,무교,동국대학교,예체능,0.68
9629,*,남성,*,*,O형,*,*,*,yahoo.com,기독교,한성대학교,의학,0.68
9631,*,남성,*,*,B형,*,*,*,gmail.com,기독교,고려대학교,인문,2.88
9644,*,남성,*,*,B형,*,*,*,yahoo.com,무교,상명대학교,자연,2.92
9663,*,남성,*,*,A형,*,*,*,gmail.com,기독교,성균관대학교,자연,1.28
9667,*,남성,*,*,AB형,*,*,*,gmail.com,무교,숭실대학교,자연,0.06
9676,*,여성,*,*,O형,*,*,*,daum.net,무교,상명대학교,인문,0.31
9699,*,남성,*,*,O형,*,*,*,naver.com,불교,추계예술대학교,사회,2.01
9775,*,남성,*,*,AB형,*,*,*,gmail.com,무교,경희대학교,사회,3.15
9810,*,여성,*,*,A형,*,*,*,daum.net,기독교,한양대학교,법학,0.04
9821,*,여성,*,*,A형,*,*,*,yahoo.com,무교,한성대학교,인문,3.13
9827,*,여성,*,*,O형,*,*,*,daum.net,불교,세종대학교,공학,2.03
9854,*,여성,*,*,A형,*,*,*,gmail.com,무교,고려대학교,의학,0.44
9855,*,남성,*,*,AB형,*,*,*,yahoo.com,무교,육군사관학교,인문,3.57
9900,*,여성,*,*,O형,*,*,*,daum.net,기독교,서울기독대학교,법학,1.97
9927,*,남성,*,*,B형,*,*,*,daum.net,무교,가톨릭대학교,의학,1.59
9988,*,남성,*,*,A형,*,*,*,yahoo.com,기독교,서울기독대학교,법학,1.75
10013,*,여성,*,*,B형,*,*,*,naver.com,무교,동덕여자대학교,법학,2.59
10033,*,남성,*,*,A형,*,*,*,yahoo.com,불교,서경대학교,자연,3.37
10034,*,남성,*,*,B형,*,*,*,daum.net,기독교,성공회대학교,인문,4.31
10052,*,남성,*,*,A형,*,*,*,daum.net,무교,한국외국어대학교,의학,0.81
10067,*,여성,*,*,B형,*,*,*,gmail.com,무교,명지대학교,예체능,3.46
10110,*,여성,*,*,AB형,*,*,*,yahoo.com,불교,명지대학교,인문,4.23
10111,*,남성,*,*,AB형,*,*,*,naver.com,기독교,한국체육대학교,법학,2.9
10130,*,여성,*,*,A형,*,*,*,gmail.com,천주교,이화여자대학,자연,3.93
10153,*,여성,*,*,B형,*,*,*,gmail.com,기독교,KAIST,사회,3.46
10154,*,여성,*,*,B형,*,*,*,gmail.com,무교,동덕여자대학교,자연,0.62
10159,*,남성,*,*,AB형,*,*,*,naver.com,기독교,연세대학교,공학,0.5
10242,*,남성,*,*,AB형,*,*,*,yahoo.com,무교,숙명여자대학교,인문,3.71
10257,*,여성,*,*,O형,*,*,*,gmail.com,불교,이화여자대학,예체능,0.85
10260,*,여성,*,*,A형,*,*,*,gmail.com,불교,서경대학교,자연,1.51
10278,*,여성,*,*,B형,*,*,*,daum.net,무교,감리교신학대학교,공학,1.31
10294,*,남성,*,*,A형,*,*,*,gmail.com,기독교,숭실대학교,교육,0.72
10319,*,여성,*,*,A형,*,*,*,yahoo.com,기독교,덕성자대학교,교육,3.93
10342,*,남성,*,*,B형,*,*,*,gmail.com,기독교,덕성자대학교,법학,1.05
10360,*,남성,*,*,AB형,*,*,*,yahoo.com,천주교,삼육대학교,예체능,4.37
10371,*,남성,*,*,A형,*,*,*,naver.com,기독교,추계예술대학교,자연,1.12
10385,*,남성,*,*,B형,*,*,*,naver.com,무교,삼육대학교,법학,1.4
10387,*,여성,*,*,B형,*,*,*,gmail.com,무교,서강대학교,의학,1.37
10391,*,여성,*,*,B형,*,*,*,gmail.com,천주교,고려대학교,교육,2.15
10415,*,여성,*,*,O형,*,*,*,gmail.com,무교,연세대학교,인문,2.48
10434,*,남성,*,*,A형,*,*,*,yahoo.com,무교,장로회신학대학교,사회,1.22
10495,*,여성,*,*,O형,*,*,*,gmail.com,천주교,삼육대학교,사회,3.27
10521,*,여성,*,*,A형,*,*,*,naver.com,기독교,한영신학대학교,의학,2.36
10547,*,여성,*,*,B형,*,*,*,daum.net,기독교,덕성자대학교,공학,2.99
10553,*,남성,*,*,B형,*,*,*,naver.com,불교,경기대학교,법학,2.9
10615,*,남성,*,*,O형,*,*,*,yahoo.com,기독교,중앙대학교,교육,2.21
10617,*,여성,*,*,B형,*,*,*,gmail.com,기독교,동국대학교,공학,0.79
10630,*,남성,*,*,O형,*,*,*,daum.net,불교,육군사관학교,의학,2.15
10655,*,여성,*,*,B형,*,*,*,yahoo.com,무교,감리교신학대학교,교육,1.02
10711,*,남성,*,*,A형,*,*,*,gmail.com,불교,성공회대학교,공학,3.02
10758,*,여성,*,*,B형,*,*,*,yahoo.com,무교,한국성서대학교,의학,3.68
10769,*,남성,*,*,O형,*,*,*,yahoo.com,기독교,덕성자대학교,공학,1.08
10774,*,여성,*,*,A형,*,*,*,yahoo.com,무교,한국예술종합학교,의학,2.17
10782,*,남성,*,*,B형,*,*,*,daum.net,천주교,경기대학교,자연,1.07
10793,*,남성,*,*,AB형,*,*,*,daum.net,무교,서울과학기술대학교,의학,3.26
10809,*,여성,*,*,A형,*,*,*,gmail.com,기독교,덕성자대학교,사회,0.83
10814,*,남성,*,*,O형,*,*,*,naver.com,기독교,서울과학기술대학교,법학,3.16
10860,*,여성,*,*,O형,*,*,*,yahoo.com,기독교,서울여자대학교,교육,0.45
10864,*,남성,*,*,A형,*,*,*,naver.com,천주교,광운대학교,자연,3.28
10878,*,남성,*,*,B형,*,*,*,naver.com,기독교,경기대학교,공학,0.4
10881,*,남성,*,*,B형,*,*,*,gmail.com,무교,중앙대학교,의학,2.52
10884,*,남성,*,*,A형,*,*,*,daum.net,기독교,장로회신학대학교,사회,0.24
10888,*,남성,*,*,O형,*,*,*,yahoo.com,무교,성공회대학교,의학,3.68
10893,*,여성,*,*,B형,*,*,*,yahoo.com,기독교,경기대학교,법학,0.03
10913,*,여성,*,*,A형,*,*,*,naver.com,기독교,광운대학교,예체능,4.23
11027,*,여성,*,*,B형,*,*,*,yahoo.com,무교,이화여자대학,교육,0.83
11038,*,여성,*,*,O형,*,*,*,naver.com,불교,명지대학교,예체능,1.07
11129,*,여성,*,*,B형,*,*,*,yahoo.com,무교,추계예술대학교,법학,3.09
11145,*,여성,*,*,O형,*,*,*,yahoo.com,불교,홍익대학교,의학,2.62
11149,*,여성,*,*,A형,*,*,*,gmail.com,기독교,세종대학교,공학,1.94
11162,*,남성,*,*,B형,*,*,*,gmail.com,천주교,KAIST,법학,1.52
11173,*,여성,*,*,O형,*,*,*,daum.net,불교,서울과학기술대학교,의학,4.15
11181,*,남성,*,*,O형,*,*,*,daum.net,무교,한국방송통신대학교,교육,2.05
11221,*,여성,*,*,B형,*,*,*,yahoo.com,무교,국민대학교,법학,2.9
11250,*,남성,*,*,O형,*,*,*,gmail.com,불교,홍익대학교,자연,3.65
11263,*,남성,*,*,A형,*,*,*,daum.net,불교,한국예술종합학교,예체능,2.92
11270,*,남성,*,*,B형,*,*,*,gmail.com,천주교,서울대학교,사회,0.9
11276,*,남성,*,*,A형,*,*,*,naver.com,무교,한성대학교,사회,4.47
11282,*,남성,*,*,B형,*,*,*,naver.com,기독교,경희대학교,공학,1.64
11332,*,남성,*,*,B형,*,*,*,yahoo.com,기독교,장로회신학대학교,교육,3.7
11351,*,여성,*,*,A형,*,*,*,naver.com,무교,서울여자대학교,공학,3.04
11361,*,남성,*,*,A형,*,*,*,naver.com,무교,육군사관학교,법학,0.18
11377,*,여성,*,*,A형,*,*,*,daum.net,무교,성신여자대학교,법학,4.05
11393,*,여성,*,*,O형,*,*,*,daum.net,무교,감리교신학대학교,법학,3.28
11491,*,여성,*,*,O형,*,*,*,naver.com,무교,홍익대학교,의학,2.84
11525,*,남성,*,*,O형,*,*,*,yahoo.com,무교,육군사관학교,공학,3.3
11537,*,여성,*,*,A형,*,*,*,yahoo.com,불교,감리교신학대학교,예체능,1.28
11558,*,남성,*,*,B형,*,*,*,naver.com,무교,서울과학기술대학교,공학,2.09
11560,*,여성,*,*,A형,*,*,*,yahoo.com,기독교,삼육대학교,법학,2.18
11565,*,여성,*,*,O형,*,*,*,gmail.com,기독교,한국성서대학교,의학,3.46
11575,*,여성,*,*,B형,*,*,*,daum.net,무교,한성대학교,인문,1.87
11596,*,여성,*,*,A형,*,*,*,daum.net,무교,한양대학교,의학,2.56
11609,*,남성,*,*,B형,*,*,*,gmail.com,무교,경희대학교,자연,3.19
11640,*,남성,*,*,A형,*,*,*,gmail.com,무교,세종대학교,법학,4.26
11672,*,남성,*,*,O형,*,*,*,naver.com,무교,건국대학교,예체능,0.86
11687,*,여성,*,*,A형,*,*,*,naver.com,불교,가톨릭대학교,공학,2.82
11721,*,남성,*,*,AB형,*,*,*,gmail.com,무교,서경대학교,공학,0.28
11734,*,남성,*,*,AB형,*,*,*,daum.net,기독교,동덕여자대학교,교육,3.45
11758,*,남성,*,*,A형,*,*,*,yahoo.com,무교,연세대학교,공학,3.04
11765,*,남성,*,*,A형,*,*,*,naver.com,무교,세종대학교,교육,1.68
11822,*,남성,*,*,B형,*,*,*,naver.com,기독교,추계예술대학교,예체능,3.61
11833,*,남성,*,*,A형,*,*,*,naver.com,천주교,육군사관학교,법학,1.08
11879,*,남성,*,*,A형,*,*,*,yahoo.com,무교,서울과학기술대학교,법학,2.11
11883,*,남성,*,*,A형,*,*,*,gmail.com,무교,한양대학교,법학,2.99
11911,*,남성,*,*,O형,*,*,*,yahoo.com,기독교,장로회신학대학교,인문,2.92
11920,*,여성,*,*,B형,*,*,*,gmail.com,기독교,서울여자대학교,자연,2.41
11989,*,남성,*,*,A형,*,*,*,naver.com,불교,고려대학교,예체능,1.55
12007,*,남성,*,*,A형,*,*,*,naver.com,무교,성균관대학교,의학,2.86
12034,*,여성,*,*,A형,*,*,*,gmail.com,무교,한양대학교,인문,3.56
12040,*,여성,*,*,A형,*,*,*,naver.com,천주교,한국방송통신대학교,의학,4.18
12050,*,남성,*,*,A형,*,*,*,naver.com,기독교,총신대학교,예체능,1.58
12102,*,여성,*,*,A형,*,*,*,naver.com,무교,동국대학교,의학,2.79
12109,*,여성,*,*,O형,*,*,*,naver.com,무교,한양대학교,교육,3.73
12122,*,남성,*,*,A형,*,*,*,daum.net,무교,육군사관학교,의학,0.07
12128,*,여성,*,*,A형,*,*,*,yahoo.com,무교,동국대학교,사회,3.67
12153,*,남성,*,*,A형,*,*,*,gmail.com,불교,건국대학교,법학,2.42
12172,*,여성,*,*,O형,*,*,*,yahoo.com,무교,경기대학교,의학,2.94
12174,*,여성,*,*,A형,*,*,*,gmail.com,불교,서울대학교,공학,2.72
12197,*,남성,*,*,A형,*,*,*,naver.com,불교,서경대학교,교육,2.27
12200,*,남성,*,*,A형,*,*,*,naver.com,기독교,한국방송통신대학교,사회,2.41
12269,*,여성,*,*,AB형,*,*,*,daum.net,기독교,한국성서대학교,사회,3.71
12270,*,남성,*,*,A형,*,*,*,naver.com,무교,서울기독대학교,교육,2.54
12289,*,남성,*,*,O형,*,*,*,yahoo.com,무교,숭실대학교,의학,0.22
12361,*,남성,*,*,O형,*,*,*,yahoo.com,무교,삼육대학교,공학,2.78
12364,*,여성,*,*,O형,*,*,*,daum.net,무교,서울교육대학교,인문,2.85
12399,*,남성,*,*,B형,*,*,*,gmail.com,무교,KAIST,공학,1.49
12476,*,여성,*,*,O형,*,*,*,naver.com,무교,국민대학교,예체능,3.21
12485,*,남성,*,*,B형,*,*,*,gmail.com,불교,광운대학교,교육,4.37
12511,*,여성,*,*,B형,*,*,*,yahoo.com,기독교,서울대학교,교육,2.49
12549,*,여성,*,*,A형,*,*,*,naver.com,불교,한국방송통신대학교,교육,4.49
12556,*,여성,*,*,O형,*,*,*,yahoo.com,불교,추계예술대학교,법학,0.02
12560,*,남성,*,*,A형,*,*,*,gmail.com,무교,세종대학교,예체능,3.66
12576,*,여성,*,*,A형,*,*,*,naver.com,무교,덕성자대학교,공학,0.99
12607,*,남성,*,*,A형,*,*,*,naver.com,무교,서울시립대학교,사회,4.29
12636,*,남성,*,*,AB형,*,*,*,daum.net,불교,한성대학교,공학,3.37
12643,*,남성,*,*,O형,*,*,*,yahoo.com,무교,명지대학교,의학,0.03
12659,*,남성,*,*,A형,*,*,*,daum.net,불교,추계예술대학교,공학,3.87
12704,*,여성,*,*,B형,*,*,*,daum.net,기독교,서울시립대학교,교육,3.65
12739,*,여성,*,*,A형,*,*,*,yahoo.com,무교,경희대학교,인문,0.67
12751,*,여성,*,*,A형,*,*,*,gmail.com,기독교,성균관대학교,교육,1.98
12769,*,남성,*,*,O형,*,*,*,gmail.com,기독교,홍익대학교,의학,2.67
12793,*,남성,*,*,O형,*,*,*,yahoo.com,무교,삼육대학교,의학,1.06
12847,*,여성,*,*,B형,*,*,*,daum.net,기독교,연세대학교,교육,0.28
12882,*,여성,*,*,B형,*,*,*,yahoo.com,불교,한국체육대학교,법학,1.7
12925,*,남성,*,*,AB형,*,*,*,daum.net,무교,삼육대학교,의학,0.74
13008,*,남성,*,*,A형,*,*,*,naver.com,무교,숭실대학교,사회,3.06
13039,*,여성,*,*,B형,*,*,*,daum.net,기독교,서울시립대학교,공학,1.48
13043,*,여성,*,*,A형,*,*,*,gmail.com,무교,가톨릭대학교,법학,3.2
13140,*,여성,*,*,A형,*,*,*,gmail.com,불교,서울기독대학교,의학,3.46
13143,*,남성,*,*,A형,*,*,*,daum.net,기독교,명지대학교,예체능,0.26
13157,*,여성,*,*,AB형,*,*,*,gmail.com,불교,서강대학교,인문,0.91
13159,*,남성,*,*,B형,*,*,*,gmail.com,무교,덕성자대학교,공학,1.32
13178,*,여성,*,*,B형,*,*,*,gmail.com,무교,한영신학대학교,예체능,2.21
13191,*,남성,*,*,A형,*,*,*,naver.com,무교,상명대학교,자연,2.27
13269,*,남성,*,*,A형,*,*,*,daum.net,무교,한국체육대학교,의학,2.64
13329,*,여성,*,*,O형,*,*,*,yahoo.com,천주교,고려대학교,자연,0.51
13341,*,여성,*,*,O형,*,*,*,gmail.com,무교,서울대학교,공학,0.79
13358,*,남성,*,*,O형,*,*,*,naver.com,무교,한영신학대학교,예체능,4.4
13382,*,남성,*,*,B형,*,*,*,daum.net,무교,명지대학교,인문,1.48
13393,*,여성,*,*,B형,*,*,*,daum.net,천주교,한국외국어대학교,법학,1.77
13401,*,여성,*,*,AB형,*,*,*,gmail.com,천주교,삼육대학교,교육,2.13
13441,*,남성,*,*,O형,*,*,*,gmail.com,무교,연세대학교,법학,2.03
13518,*,남성,*,*,O형,*,*,*,naver.com,무교,중앙대학교,의학,1.84
13531,*,여성,*,*,O형,*,*,*,daum.net,무교,서울과학기술대학교,법학,2.26
13568,*,남성,*,*,O형,*,*,*,naver.com,무교,한영신학대학교,예체능,0.56
13571,*,남성,*,*,A형,*,*,*,naver.com,무교,한국성서대학교,인문,3.71
13572,*,여성,*,*,AB형,*,*,*,daum.net,기독교,덕성자대학교,자연,2.97
13590,*,여성,*,*,O형,*,*,*,naver.com,기독교,한국외국어대학교,사회,0.48
13594,*,남성,*,*,A형,*,*,*,naver.com,기독교,KAIST,자연,0.48
13651,*,남성,*,*,B형,*,*,*,yahoo.com,불교,숙명여자대학교,사회,2.65
13678,*,남성,*,*,O형,*,*,*,naver.com,무교,서울기독대학교,예체능,0.22
13687,*,여성,*,*,O형,*,*,*,yahoo.com,무교,건국대학교,공학,2.16
13698,*,남성,*,*,B형,*,*,*,gmail.com,기독교,한국방송통신대학교,교육,3.24
13702,*,남성,*,*,O형,*,*,*,naver.com,불교,서울여자대학교,예체능,4.11
13717,*,여성,*,*,A형,*,*,*,yahoo.com,기독교,이화여자대학,자연,4.37
13766,*,여성,*,*,AB형,*,*,*,yahoo.com,불교,한양대학교,교육,0.92
13782,*,남성,*,*,AB형,*,*,*,daum.net,불교,홍익대학교,사회,0.4
13801,*,여성,*,*,O형,*,*,*,naver.com,무교,숭실대학교,공학,3.68
13802,*,남성,*,*,A형,*,*,*,naver.com,기독교,추계예술대학교,의학,2.53
13814,*,여성,*,*,AB형,*,*,*,naver.com,무교,건국대학교,교육,1.96
13848,*,여성,*,*,A형,*,*,*,daum.net,무교,광운대학교,교육,1.97
13914,*,여성,*,*,A형,*,*,*,naver.com,무교,장로회신학대학교,의학,0.83
13925,*,남성,*,*,A형,*,*,*,yahoo.com,무교,동국대학교,공학,3.24
13936,*,남성,*,*,O형,*,*,*,daum.net,불교,광운대학교,의학,3.3
13950,*,남성,*,*,B형,*,*,*,naver.com,불교,명지대학교,예체능,2.17
13954,*,남성,*,*,A형,*,*,*,daum.net,무교,총신대학교,법학,3.12
14044,*,남성,*,*,O형,*,*,*,gmail.com,기독교,서울여자대학교,사회,2.91
14079,*,여성,*,*,A형,*,*,*,gmail.com,불교,숭실대학교,사회,1.19
14116,*,남성,*,*,A형,*,*,*,daum.net,무교,숙명여자대학교,예체능,4.4
14131,*,여성,*,*,O형,*,*,*,daum.net,불교,덕성자대학교,교육,1
14133,*,여성,*,*,A형,*,*,*,naver.com,무교,동국대학교,예체능,3.4
14178,*,남성,*,*,AB형,*,*,*,yahoo.com,무교,삼육대학교,사회,0.78
14187,*,남성,*,*,A형,*,*,*,naver.com,불교,가톨릭대학교,교육,3.66
14199,*,남성,*,*,A형,*,*,*,yahoo.com,무교,이화여자대학,공학,1.08
14252,*,남성,*,*,AB형,*,*,*,naver.com,불교,서울기독대학교,교육,3.19
14256,*,여성,*,*,A형,*,*,*,naver.com,무교,서울과학기술대학교,교육,3.5
14265,*,여성,*,*,A형,*,*,*,daum.net,무교,서경대학교,법학,1.13
14279,*,여성,*,*,O형,*,*,*,gmail.com,무교,경기대학교,자연,2.61
14289,*,남성,*,*,A형,*,*,*,yahoo.com,불교,고려대학교,자연,2.45
14304,*,남성,*,*,AB형,*,*,*,gmail.com,천주교,광운대학교,공학,0.13
14339,*,남성,*,*,O형,*,*,*,yahoo.com,불교,한국성서대학교,법학,2.47
14344,*,여성,*,*,A형,*,*,*,gmail.com,무교,한국방송통신대학교,인문,1.31
14347,*,남성,*,*,A형,*,*,*,yahoo.com,불교,연세대학교,인문,1.12
14354,*,남성,*,*,AB형,*,*,*,yahoo.com,불교,한국체육대학교,예체능,0.34
14366,*,남성,*,*,O형,*,*,*,daum.net,무교,KAIST,사회,2.95
14379,*,여성,*,*,AB형,*,*,*,daum.net,무교,동덕여자대학교,인문,4.46
14382,*,여성,*,*,B형,*,*,*,yahoo.com,무교,덕성자대학교,예체능,4.23
14402,*,여성,*,*,A형,*,*,*,naver.com,기독교,한국체육대학교,사회,3.9
14410,*,여성,*,*,O형,*,*,*,daum.net,무교,서울기독대학교,공학,4.32
14442,*,여성,*,*,B형,*,*,*,gmail.com,무교,서울여자대학교,법학,0.51
14464,*,남성,*,*,O형,*,*,*,gmail.com,무교,덕성자대학교,예체능,0.03
14467,*,여성,*,*,AB형,*,*,*,naver.com,불교,장로회신학대학교,자연,0.08
14469,*,남성,*,*,B형,*,*,*,gmail.com,불교,명지대학교,사회,0.94
14475,*,남성,*,*,B형,*,*,*,daum.net,기독교,숭실대학교,자연,3.2
14517,*,남성,*,*,O형,*,*,*,naver.com,기독교,삼육대학교,교육,1.91
14528,*,여성,*,*,O형,*,*,*,daum.net,불교,서울시립대학교,의학,3.36
14556,*,여성,*,*,A형,*,*,*,naver.com,천주교,서울교육대학교,법학,1.91
14557,*,여성,*,*,A형,*,*,*,yahoo.com,무교,서울기독대학교,공학,1.77
14578,*,여성,*,*,A형,*,*,*,daum.net,기독교,성신여자대학교,교육,3.07
14614,*,남성,*,*,A형,*,*,*,naver.com,불교,이화여자대학,법학,1.39
14615,*,여성,*,*,O형,*,*,*,yahoo.com,무교,덕성자대학교,법학,2.7
14636,*,여성,*,*,B형,*,*,*,naver.com,무교,서울교육대학교,법학,2.13
14641,*,남성,*,*,O형,*,*,*,daum.net,무교,중앙대학교,사회,0.76
14665,*,남성,*,*,A형,*,*,*,daum.net,무교,건국대학교,자연,4.05
14667,*,여성,*,*,B형,*,*,*,naver.com,기독교,서울과학기술대학교,법학,0.16
14671,*,여성,*,*,A형,*,*,*,yahoo.com,무교,명지대학교,사회,1.48
14688,*,여성,*,*,A형,*,*,*,naver.com,천주교,이화여자대학,자연,4.28
14729,*,여성,*,*,B형,*,*,*,yahoo.com,무교,KAIST,자연,4.18
14738,*,남성,*,*,A형,*,*,*,naver.com,기독교,숙명여자대학교,의학,2.1
14796,*,남성,*,*,O형,*,*,*,yahoo.com,무교,한성대학교,교육,1.3
14820,*,여성,*,*,AB형,*,*,*,daum.net,무교,연세대학교,의학,0.47
14841,*,여성,*,*,AB형,*,*,*,daum.net,불교,서강대학교,사회,2.34
14855,*,여성,*,*,O형,*,*,*,naver.com,무교,한국예술종합학교,인문,3.19
14886,*,여성,*,*,B형,*,*,*,gmail.com,기독교,고려대학교,예체능,0.67
14924,*,남성,*,*,O형,*,*,*,gmail.com,기독교,성공회대학교,법학,4.42
14927,*,남성,*,*,O형,*,*,*,yahoo.com,무교,서강대학교,의학,0.86
14940,*,남성,*,*,O형,*,*,*,yahoo.com,불교,KAIST,자연,4.27
14954,*,여성,*,*,A형,*,*,*,daum.net,무교,세종대학교,자연,3.27
14989,*,남성,*,*,B형,*,*,*,yahoo.com,무교,고려대학교,사회,0.78
15069,*,남성,*,*,O형,*,*,*,yahoo.com,무교,장로회신학대학교,자연,1.16
15073,*,남성,*,*,B형,*,*,*,gmail.com,무교,성공회대학교,자연,2.84
15119,*,여성,*,*,A형,*,*,*,yahoo.com,무교,한영신학대학교,예체능,3.04
15132,*,여성,*,*,B형,*,*,*,naver.com,무교,건국대학교,법학,4.03
15169,*,여성,*,*,AB형,*,*,*,naver.com,무교,한성대학교,인문,1.42
15212,*,남성,*,*,O형,*,*,*,gmail.com,무교,동국대학교,사회,3.09
15226,*,여성,*,*,B형,*,*,*,daum.net,기독교,경희대학교,인문,0.24
15269,*,남성,*,*,A형,*,*,*,gmail.com,기독교,서울과학기술대학교,자연,2.28
