No,이름,성별,신장,체중,혈액형,생일,전화번호,이메일아이디,이메일도메인,종교관,IP,MAC
38904,김준우,남성,178.1,61.1,O형,19471208,010-1289-3707,jtsuika4f,gmail.com,불교,255.244.205.51,ef:b4:29:d7:34:3e
38906,김준우,남성,165.1,55.1,B형,19800921,010-9178-5739,yxc5w96,yahoo.com,불교,24.178.185.166,c8:b9:ea:fb:b8:22
38912,박상서,남성,170.7,64.5,O형,19840410,010-2089-4583,g2idih8q,naver.com,무교,39.21.121.215,4c:af:ee:a4:ae:20
38915,정상지,여성,156.3,52.6,O형,19720703,010-1553-2883,qkdopmcageo,yahoo.com,불교,233.56.156.152,8e:76:e0:04:da:0f
38917,박정현,남성,165.5,64.5,A형,19540314,010-9536-3257,yjk0kcqxj,naver.com,불교,16.186.56.177,c0:77:0f:b1:eb:9c
38919,김택남,남성,165.5,59.2,A형,19510811,010-5953-0805,ufp8ji57s,yahoo.com,기독교,134.162.132.190,aa:6d:98:cd:27:d1
38921,방서영,여성,161.0,62.9,A형,19601215,010-3366-2526,usx879hci2,naver.com,무교,171.157.71.202,6f:9a:c3:c6:04:d7
38925,송남준,여성,156.8,56.8,A형,19750424,010-5443-9459,ooed1kg6v,naver.com,천주교,33.34.68.194,9f:81:34:00:1b:5b
38926,권영택,여성,145.6,56.2,B형,19780422,010-5553-3362,ydpwp02is4sf,naver.com,무교,218.34.181.98,b8:e1:64:96:7c:cf
38930,가은현,여성,162.0,61.6,B형,19731120,010-6471-3516,ckky65noonenw,daum.net,무교,85.243.36.207,1f:92:82:14:0d:ca
38948,이현서,여성,154.2,53.4,AB형,19650110,010-3912-0483,uvvuykmf7,yahoo.com,기독교,102.49.206.5,60:60:45:59:cf:eb
38949,우종협,남성,168.3,72.1,AB형,19531206,010-8887-8352,d2hsxhzzn,naver.com,무교,66.95.213.192,1b:f7:94:be:b7:fa
38950,박희용,여성,155.1,56.2,O형,19831223,010-5938-0421,c628eupfr1,daum.net,기독교,234.117.101.71,2f:5e:80:09:0c:a9
38951,박서용,남성,169.9,63.4,A형,19960828,010-7407-0780,s0qf4x,gmail.com,불교,19.171.27.62,6a:6d:f7:47:22:08
38956,반희택,남성,165.3,64.1,B형,19520821,010-6059-2519,ymz5zusl7,yahoo.com,무교,2.245.199.42,67:4b:83:90:f6:c7
38965,임희정,여성,162.4,49.9,B형,19830927,010-0644-4597,rd0pvm,naver.com,불교,82.196.251.11,eb:3a:e4:db:32:31
38967,최용지,여성,148.9,60.7,A형,19950108,010-6290-1648,ojyd1ui,gmail.com,기독교,140.110.222.191,ca:b7:79:bf:8a:b5
38976,노지택,남성,176.0,69.5,B형,19770513,010-4719-9388,yrvgfo,daum.net,천주교,217.223.198.208,bc:cd:49:1a:14:d4
38984,김남지,여성,155.2,58.3,B형,19540130,010-9815-4337,d9g3w82no0,naver.com,불교,230.48.37.74,8f:4a:eb:ae:42:a0
38986,정협서,남성,170.1,66.9,O형,19741021,010-0336-3576,obpk689zg,gmail.com,불교,249.132.176.204,a1:95:67:00:3e:69
38988,김상지,여성,167.2,58.1,B형,19480326,010-1686-8057,dg5tf7,gmail.com,기독교,166.160.205.39,f1:6e:31:07:85:bb
38989,김희지,남성,168.8,66.3,O형,19570115,010-4619-3658,onatlir,daum.net,천주교,25.33.75.173,73:75:8f:bf:bd:26
39000,최상용,여성,155.4,56.8,A형,19810603,010-5493-3321,i0a32f6,yahoo.com,기독교,157.209.174.174,72:39:73:e4:09:b0
39003,배은서,남성,167.3,60.1,O형,19501029,010-0032-6176,uyawwnsgah,daum.net,불교,113.115.80.154,25:24:8c:05:b2:cc
39007,정서우,여성,158.1,53.2,A형,19520814,010-1762-8197,zohxhqmklwa,naver.com,불교,61.63.118.97,b4:11:f6:cf:ae:af
39015,황종훈,남성,170.3,72.5,B형,19830221,010-1935-9322,f5i9txq5o6,daum.net,천주교,255.3.190.207,0c:70:29:55:07:8d
39022,이훈용,남성,169.8,65.7,O형,19730405,010-6090-6439,ejpoyitej,naver.com,무교,197.49.128.194,44:a3:62:10:ba:98
39024,유지훈,여성,156.7,59.4,A형,19650608,010-4560-2723,b41r2p,naver.com,무교,222.77.126.206,6b:c7:01:5e:73:f3
39028,김성상,남성,167.0,69.4,B형,19710101,010-5886-9365,cbuwzq,yahoo.com,무교,33.55.127.39,42:98:f4:8e:8d:c1
39033,강현지,여성,156.5,47.6,B형,19820102,010-5132-2108,y9dsx2lr0s,naver.com,기독교,28.97.201.126,35:49:be:e7:18:a5
39036,류희상,남성,172.2,63.2,B형,19640405,010-7670-9753,tfhi4x4dd,naver.com,기독교,156.119.59.53,6d:87:b3:ce:ce:f1
39037,심지준,남성,176.4,64.5,O형,19870409,010-1414-9575,cn2er27o,yahoo.com,무교,75.194.176.33,c1:5a:21:0c:00:ef
39042,정우준,남성,169.9,65.6,B형,19750324,010-6696-4235,ei1v5dpuj3r2,naver.com,천주교,121.17.78.85,f1:d4:e0:b4:3f:84
39045,박협희,여성,159.2,50.0,B형,19631229,010-5786-5387,g9uft03xm0vs4,daum.net,불교,100.53.211.93,ff:d3:70:77:3f:7f
39051,이훈정,여성,156.1,60.2,O형,19520315,010-4615-7335,j5wycdd8,gmail.com,무교,69.144.102.233,cc:ad:c9:58:24:0c
39054,이지택,여성,159.2,47.5,O형,19740227,010-7730-6866,zepx4k519,gmail.com,기독교,251.206.173.16,50:2c:2e:b0:15:52
39059,손정훈,남성,162.0,66.0,B형,19851101,010-4186-0819,azwzvic,daum.net,무교,149.64.134.26,08:13:3d:e2:a0:9f
39060,최훈덕,남성,163.1,64.5,O형,19790717,010-7559-7849,x7zane37jl,naver.com,무교,1.4.211.124,9c:35:64:a9:45:ea
39061,신진성,여성,156.4,55.2,B형,19791129,010-3815-0664,fhq2msn5yv,daum.net,무교,140.1.153.180,b4:a5:d9:98:57:7f
39063,옥희종,여성,151.2,55.2,B형,19750107,010-2106-5905,mzki6vng,naver.com,불교,192.154.93.130,39:cc:25:6c:ef:6c
39066,이정종,남성,167.6,60.6,A형,19791007,010-7095-7424,lg0ayiwg4t,gmail.com,무교,2.6.157.226,44:cf:f3:3d:3d:59
39070,정우덕,여성,151.4,58.9,B형,19910726,010-0976-6282,vphh59471lo,daum.net,불교,116.49.200.110,b1:67:a1:ec:5f:d1
39071,최남준,여성,158.3,61.5,O형,19471106,010-2908-3624,ob31p9e1,naver.com,무교,181.85.51.243,96:0a:a5:ac:ac:df
39072,서훈서,여성,149.2,61.1,B형,19820926,010-5598-8955,brcy20z,daum.net,천주교,231.143.152.190,15:ec:e4:99:2a:6e
39075,정덕준,여성,146.2,56.5,A형,19860406,010-8572-4050,xtlnolu,gmail.com,기독교,126.171.187.241,a3:7d:d1:f5:51:53
39080,장우남,여성,155.3,51.0,B형,19731006,010-4281-9471,oaohdjwuqz,yahoo.com,무교,149.117.21.97,cb:e7:b2:dc:a8:7d
39083,박희종,여성,161.5,50.0,A형,19580324,010-4571-3545,nq1qsutqe,naver.com,기독교,125.98.37.70,29:ec:cf:26:78:d5
39084,김영석,여성,147.2,52.1,B형,19500309,010-8964-5312,ugpgyad,daum.net,무교,69.25.124.116,74:25:9a:2e:c0:4a
39085,차종준,남성,171.5,62.0,O형,19840622,010-5833-9553,col19iuk9tkg,gmail.com,무교,105.51.177.42,a1:0f:ba:b0:55:8e
39090,우종영,여성,163.9,54.0,AB형,19550124,010-4995-9335,lxm9d6qld,gmail.com,기독교,185.31.94.241,a2:e6:ca:f0:6e:6a
39098,임종진,여성,162.0,60.0,B형,19860923,010-0253-2482,t32pmmcvzdbxm,yahoo.com,기독교,234.144.199.208,d0:ba:90:46:b3:a2
39103,배성서,여성,158.8,58.9,O형,19930902,010-8455-3783,u9aje3hwe,daum.net,무교,107.45.88.209,2b:28:90:be:0e:8c
39106,이상지,여성,155.9,52.7,AB형,19670101,010-9250-5452,alv18p,naver.com,무교,89.121.64.227,95:19:4c:c9:d7:6c
39107,유현영,여성,156.6,51.6,B형,19750314,010-6725-0977,zyufa8rm79l,naver.com,불교,194.220.166.67,fc:c2:c8:75:e8:84
39109,김석은,여성,146.1,50.3,O형,19801228,010-6050-1085,t8n4lgev8sg,daum.net,무교,95.111.139.70,f5:74:cb:b5:36:d6
39111,박서훈,남성,169.0,58.8,A형,19830801,010-8845-6516,yplmmxrqm26,gmail.com,불교,219.38.95.94,df:47:ae:6b:9b:f7
39113,김종진,여성,153.2,54.8,AB형,19861104,010-4869-8563,x0r5darzjj0uv,yahoo.com,무교,68.198.225.115,45:08:05:d7:3c:a9
39114,김서지,여성,161.2,55.6,A형,19580226,010-6034-4797,v73jtb,daum.net,무교,220.132.74.5,1a:76:9b:51:d9:8a
39115,김서협,여성,158.8,52.7,O형,19790101,010-3037-5794,zucgrck,yahoo.com,무교,9.53.159.220,f7:e6:a6:bd:7b:dc
39121,이택덕,여성,158.7,55.7,B형,19740908,010-2500-0736,xof3oguo8mv,gmail.com,무교,147.12.224.111,b1:64:df:79:6b:c4
39122,임진희,남성,170.9,67.4,A형,19521026,010-3556-5536,tn8ahjp,daum.net,무교,234.49.142.233,25:f8:51:9a:14:e4
39123,류준훈,여성,154.6,49.9,O형,19560922,010-7544-1400,baktwz7d05,daum.net,기독교,29.219.215.247,7f:ea:38:8d:7d:20
39127,조진협,남성,171.5,66.4,B형,19791016,010-1100-2306,fclht8haoo8j,daum.net,무교,5.112.244.62,e7:be:88:c7:37:2b
39129,이준희,여성,157.7,52.9,A형,19890205,010-7212-6234,g0rov6uk1pd,naver.com,기독교,130.49.67.167,bf:88:1e:13:a6:5f
39131,이영서,남성,165.5,68.3,A형,19460310,010-1954-1691,nhroq59a6,daum.net,무교,230.40.120.34,9a:b9:38:8c:63:83
39132,박용상,남성,173.9,70.9,B형,19861010,010-3450-4928,aa1b5qqy,gmail.com,무교,49.149.54.233,6b:1d:a0:6b:01:46
39133,김성준,여성,152.4,63.0,AB형,19910705,010-8817-3984,ejsu6nhsspc4m,naver.com,무교,9.197.189.29,7a:b2:56:aa:7f:7c
39135,임은우,남성,166.1,69.9,B형,19570805,010-3342-6500,k0b4npg97w,naver.com,기독교,137.56.146.228,19:ff:4b:d5:37:78
39137,김은지,남성,172.3,65.0,O형,19591104,010-8988-6345,z1nq1y34qkkh5,gmail.com,기독교,196.87.83.1,e3:fe:a2:da:56:f7
39138,허석지,여성,155.9,60.0,B형,19661201,010-3416-7735,is2w4ohmx7xf,yahoo.com,기독교,197.96.40.117,a1:8c:2f:4d:f7:7e
39140,차용준,여성,155.9,64.8,O형,19800725,010-8287-8453,z88wu1q17d,gmail.com,기독교,17.86.220.15,96:12:0d:05:81:8b
39146,김지우,남성,179.1,67.3,A형,19521211,010-3947-7983,tztkwvytyr9jp,gmail.com,무교,51.56.7.105,5a:d4:f5:de:3d:d3
39155,신성지,여성,152.7,51.1,A형,19520526,010-0340-9666,hz0ptm4ami5m,daum.net,무교,194.252.94.87,5a:ae:9d:b4:91:de
39159,신남석,남성,162.9,65.3,AB형,19731128,010-4661-2353,s2kss8mw9mpau,naver.com,불교,205.26.125.233,e5:06:6a:f4:77:af
39161,민진훈,여성,165.4,49.3,O형,19580907,010-3765-9484,yloygrx,yahoo.com,무교,104.115.184.239,5b:99:e0:20:30:91
39162,우용남,남성,156.4,66.6,O형,19800525,010-7966-5557,c594pxbz,daum.net,무교,1.202.240.159,a9:e0:61:48:b7:5c
39163,유종협,남성,182.0,71.4,A형,19611125,010-2052-5497,oedesd,gmail.com,불교,2.100.174.239,fe:cf:01:96:bb:e0
39167,박현훈,남성,166.1,63.6,A형,19910122,010-4947-2514,kwmw598o8,naver.com,기독교,194.7.199.130,d6:72:5b:6e:73:a2
39170,장우남,여성,167.1,53.9,B형,19900216,010-6378-0688,vexoys5t1au,gmail.com,천주교,142.26.78.66,51:74:9c:86:ea:e0
39175,박서석,남성,173.5,62.9,O형,19700211,010-3032-0841,fnxrnsnoy,daum.net,무교,133.129.170.144,36:2c:cc:96:39:ff
39179,김택성,남성,167.2,63.6,A형,19590413,010-9737-4478,clde3995q3gc,daum.net,무교,196.14.162.181,01:d2:ed:17:b7:92
39195,송용영,여성,148.8,61.2,O형,19590509,010-2216-4336,nbvtyu9x22,daum.net,불교,166.96.112.137,52:e4:7d:ff:1c:68
39199,이석우,남성,170.7,66.5,A형,19570430,010-3397-9557,bhxjq0xtno2,gmail.com,무교,163.73.196.16,b2:f8:a1:ac:11:fb
39202,정준영,남성,173.5,75.8,B형,19490622,010-9196-3700,ogzlqduer5yc,gmail.com,불교,146.198.240.115,eb:6e:7a:8f:dd:08
39203,박현준,여성,157.8,55.7,O형,19501224,010-6786-3311,b4ga51pn,yahoo.com,불교,126.253.54.72,08:8a:91:5d:79:e5
39207,이지현,여성,150.2,58.8,O형,19760617,010-5961-6300,wooyi4n,gmail.com,불교,88.202.137.15,66:9c:b2:a8:a5:bf
39209,문은택,여성,154.9,53.4,B형,19950317,010-1877-3895,voymk521,yahoo.com,무교,164.74.50.61,18:03:42:10:e2:40
39211,김우용,여성,158.9,55.8,A형,19891029,010-9227-3310,jegdt9ia,gmail.com,무교,142.161.170.125,15:fc:65:18:67:eb
39217,류영협,여성,149.8,49.4,A형,19910405,010-1860-9186,byu9o8l,gmail.com,불교,255.43.128.2,e9:83:4f:33:69:83
39221,최은진,남성,169.7,65.6,B형,19770820,010-4686-6393,ykpvf0,yahoo.com,기독교,205.18.74.38,da:d7:7c:98:a1:fb
39223,김준희,남성,175.3,69.1,B형,19930918,010-6768-0227,gomyzcn,gmail.com,불교,166.114.183.195,4c:a6:06:29:6f:7e
39234,지훈남,남성,169.5,71.4,AB형,19700529,010-8286-4779,aj1l98o,naver.com,불교,89.70.254.32,97:fb:ee:a3:46:37
39240,신훈협,남성,163.6,68.6,A형,19511223,010-0039-4935,eeqao6llgta9r,yahoo.com,무교,6.97.19.26,5f:36:01:3c:68:e7
39241,김용협,여성,153.7,56.8,A형,19670629,010-1392-9173,b9frvdssainvp,naver.com,불교,12.215.236.226,39:8a:ba:c0:47:05
39254,안준남,여성,162.9,61.7,B형,19810509,010-9202-4693,e1lx4421,daum.net,기독교,193.11.253.222,56:27:db:45:2c:76
39260,최상은,여성,156.2,55.5,A형,19510317,010-2178-3178,gwik1y,daum.net,무교,95.214.180.252,79:8c:cb:77:d1:77
39267,한준지,여성,159.0,46.6,A형,19650910,010-3476-9767,vk8dbzq,gmail.com,무교,82.70.205.212,fe:8a:3f:e7:f5:55
39274,임지성,여성,155.3,52.3,O형,19701226,010-9124-2699,f3wwath,gmail.com,천주교,119.114.3.173,7a:13:a9:42:37:1e
39276,김은훈,남성,179.1,64.3,A형,19711212,010-0699-2572,vhh4a5qvz28z5,gmail.com,기독교,84.213.180.194,58:18:97:47:ed:f9
39278,김은훈,여성,159.9,57.0,O형,19570730,010-9823-3208,x55kadz,naver.com,불교,3.108.134.97,38:52:a6:2c:a3:43
39279,박진현,여성,148.4,48.6,B형,19630706,010-7529-7509,pm50z61lx,naver.com,불교,171.23.115.136,b6:60:2b:46:4e:ae
39280,이은지,여성,149.0,48.7,A형,19950427,010-3640-5876,dl4t75s0s5b,gmail.com,기독교,166.61.147.162,41:3d:36:76:d3:6b
39282,조성진,남성,168.4,57.9,O형,19511207,010-0904-3245,qad85ku0g3g07,naver.com,무교,116.83.56.177,4c:cc:4e:2f:bc:3c
39283,홍희성,남성,169.3,64.6,A형,19660106,010-5769-8892,zef4opd,gmail.com,무교,106.97.170.204,c2:5b:23:cc:db:be
39285,연희덕,여성,153.8,55.6,A형,19570524,010-7834-6918,w964uvjxivvy,yahoo.com,무교,11.33.238.74,e4:07:e1:e3:61:a8
39287,정석남,남성,176.5,68.1,B형,19870202,010-9345-0642,ub10fu,naver.com,무교,103.239.106.167,c8:2d:d2:1c:e0:17
39288,문훈성,남성,169.6,66.6,O형,19550124,010-4374-5282,znl2svkyvn3,yahoo.com,무교,82.86.29.103,59:53:0a:fc:cb:a1
39295,김훈영,남성,175.4,59.7,O형,19460703,010-7458-2147,v73olu9ar,naver.com,불교,24.220.156.112,cc:a8:0c:0a:be:fb
39297,이지용,남성,169.8,71.6,B형,19491121,010-4158-3879,etdabw4s,gmail.com,불교,238.194.154.180,4e:3c:45:3d:8b:3b
39302,장성훈,여성,157.7,54.4,A형,19860828,010-1733-1406,opob3sdh5cl,naver.com,무교,198.46.27.242,0a:a5:e8:08:fb:de
39304,전서석,여성,156.5,52.7,B형,19470613,010-3763-5374,bc10kq48,gmail.com,불교,143.111.187.222,c6:29:8d:2b:08:c7
39307,홍은성,남성,156.8,64.6,A형,19940727,010-6679-0911,sa4tlf3vepvb,daum.net,불교,41.125.29.241,ab:82:07:4c:95:af
39309,김용남,여성,158.9,55.5,A형,19720223,010-4256-8599,w70rg6z,gmail.com,무교,137.200.16.156,54:1a:df:96:d6:5a
39317,김남덕,여성,155.1,51.0,A형,19471015,010-9110-4377,vima971i,naver.com,무교,13.17.153.223,e1:75:40:e7:4d:23
39321,심우남,여성,153.6,54.2,O형,19620114,010-0797-3449,qwzkzvoj3wavo,daum.net,기독교,218.91.41.12,b6:79:b1:40:07:21
39329,김석상,남성,166.5,67.4,B형,19860628,010-3590-3375,f76kno,yahoo.com,무교,101.12.182.134,03:39:1c:38:20:b8
39330,정택훈,남성,180.4,64.4,A형,19910416,010-7552-4633,unx2d6,daum.net,무교,221.246.121.137,fa:44:f7:80:c7:46
39331,허상은,여성,163.5,52.9,A형,19820109,010-1105-4705,bym5ads,naver.com,천주교,235.47.14.62,7f:34:06:08:86:0d
39337,안상정,남성,168.5,68.7,A형,19680904,010-4535-4800,k5cz56yft7,gmail.com,무교,83.213.121.235,45:05:cd:51:47:a7
39347,임준희,여성,152.1,56.1,O형,19881228,010-1621-4859,vgqly9,gmail.com,불교,98.254.155.93,00:a5:f2:55:c1:ba
39348,성종석,여성,156.5,55.8,A형,19560221,010-6216-8016,p89vsinl4d3,gmail.com,불교,252.148.101.230,ae:09:b3:99:72:82
39350,김상덕,남성,162.9,71.7,O형,19960726,010-8785-6422,y7w6gwyys,daum.net,무교,239.170.11.46,72:3d:60:46:b5:42
39352,김지덕,여성,155.5,58.3,A형,19670118,010-0087-7561,alndlg,naver.com,무교,124.97.175.221,41:e0:30:82:af:ec
39358,서우종,여성,149.1,61.5,O형,19660412,010-5736-4679,si5qoz0l,yahoo.com,무교,36.147.60.176,4b:98:3b:4b:ca:99
39360,이석지,여성,156.3,53.3,A형,19460411,010-0247-3096,pahsg779k7d,naver.com,불교,224.204.244.177,65:9f:22:24:ee:f6
39367,김석서,남성,178.9,69.4,A형,19560630,010-9903-2644,vnk03tontd,naver.com,불교,247.228.84.245,5d:e8:8a:69:40:a7
39376,김서용,여성,158.5,56.0,B형,19951106,010-0860-1987,pwi0nfe,yahoo.com,천주교,177.15.230.174,df:93:62:3e:83:62
39381,김준현,남성,161.3,72.3,B형,19720301,010-0759-6107,yio66n4vsbdc,naver.com,기독교,48.3.63.76,10:20:57:b3:8b:9d
39383,강성상,여성,156.6,52.8,O형,19750501,010-8743-8772,qpewuigb5jn,daum.net,불교,212.38.238.183,66:ae:9e:85:cf:0c
39384,최용석,남성,171.6,63.2,A형,19510920,010-5206-4904,ycye30d4,naver.com,불교,111.171.50.208,a3:da:b6:c0:05:4f
39386,김덕지,남성,167.4,68.6,O형,19580911,010-9709-2110,km78ikus,naver.com,불교,239.101.154.217,7c:d0:78:69:f4:f9
39388,박종희,여성,151.6,54.8,B형,19930627,010-0248-1002,foxgc68e3gpd5,naver.com,기독교,226.103.201.45,2c:52:2b:90:14:c8
39389,이진준,여성,155.8,52.6,A형,19670107,010-7783-4866,lis7xigygr0tk,daum.net,무교,161.66.41.60,26:0d:8f:fb:a4:59
39390,김준정,여성,149.6,58.8,AB형,19841117,010-6144-8329,pqfv8jh,yahoo.com,불교,177.5.238.53,b2:68:00:f6:de:36
39401,김상정,여성,150.5,54.8,O형,19540410,010-8104-7465,riaisz,yahoo.com,불교,23.8.232.205,85:f2:8c:68:73:06
39406,전진준,여성,162.1,49.1,O형,19460225,010-2450-9692,t4sqbw48h4da,yahoo.com,무교,240.18.79.243,32:4b:f6:ef:b5:8f
39408,강용영,남성,160.0,64.8,B형,19780102,010-5198-9387,yqorevytt26,gmail.com,무교,95.98.125.243,8e:82:82:bf:03:77
39409,장희종,여성,153.8,55.3,A형,19660711,010-4406-1126,oe8dlkcfy,daum.net,무교,35.150.248.187,e7:37:e4:ea:ca:2e
39410,곽준진,남성,164.3,67.6,O형,19711028,010-0087-7879,lic3vwd2b9t,daum.net,불교,116.195.110.159,8e:6a:5d:ad:25:88
39411,하희상,여성,163.3,50.6,B형,19810214,010-1469-1743,cre92q0w97r5x,gmail.com,무교,244.3.64.152,6e:19:b0:16:52:9c
39412,천정희,남성,172.1,61.2,B형,19680921,010-6577-1243,znodo94t1mi,naver.com,무교,255.225.57.240,2a:f8:eb:89:69:d7
39419,차남영,여성,151.1,54.0,O형,19460610,010-3041-2887,ea5wjeq0kr,naver.com,기독교,48.67.157.49,7c:64:93:a6:d1:a7
39432,이진준,여성,157.7,55.9,B형,19701231,010-2660-5128,v261ubk,yahoo.com,무교,30.228.176.229,cb:0d:59:69:a0:d1
39434,백영현,남성,177.7,62.4,A형,19950324,010-3051-7113,za2oc4a0kd6y,naver.com,무교,101.218.138.18,24:2a:d3:12:41:1e
39436,김진영,여성,154.4,54.7,AB형,19760719,010-0601-6884,pz06eqs1x0,gmail.com,기독교,39.36.184.46,e8:a6:8d:52:77:c0
39458,김준희,여성,157.2,55.6,A형,19630227,010-6027-9555,dbr4wbqtbxb,yahoo.com,기독교,17.112.68.211,8d:9a:fd:54:e0:a8
39462,주정준,여성,150.6,54.0,O형,19750523,010-8653-4656,mggr333pk52h1,naver.com,무교,112.81.172.46,bc:c3:02:4b:44:21
39463,이우성,여성,156.5,52.4,B형,19791004,010-4587-4837,ckvq20,naver.com,기독교,215.66.117.232,06:a2:10:4a:15:23
39467,신현지,남성,167.5,73.1,O형,19860311,010-9569-4246,m4b3mua,daum.net,무교,53.151.46.8,02:a6:6b:8f:51:92
39470,김협영,남성,169.9,54.0,B형,19600114,010-5643-5883,x3lz3w,gmail.com,무교,10.188.125.248,d1:1d:da:f5:f6:0f
39471,정석덕,여성,148.8,49.1,A형,19531004,010-1894-1477,w9c4x4lfe,yahoo.com,천주교,32.85.72.22,0c:df:0c:63:d6:95
39483,황희상,남성,167.4,66.9,A형,19500622,010-1508-4365,xf6b5i5r,naver.com,불교,196.163.7.89,d5:60:0e:61:6b:ce
39485,송훈성,남성,174.1,70.0,B형,19801125,010-1720-9780,ukwhlz2d77s9,daum.net,무교,104.218.27.236,bb:3a:af:2e:65:09
39487,서택종,여성,154.7,56.3,A형,19531113,010-7874-3011,sx4ccy9kknuos,daum.net,불교,243.122.213.200,a2:7e:5b:a9:22:55
39496,오남성,여성,154.5,54.9,A형,19700517,010-1511-6655,rjl3mfk,naver.com,무교,224.37.46.226,1e:49:fd:61:54:97
39502,노현성,남성,165.1,67.0,A형,19950625,010-2719-9855,w0mtds8,yahoo.com,기독교,208.18.8.81,2c:a0:73:ac:c8:a3
39507,이성협,남성,164.2,64.4,B형,19721007,010-7273-5547,u1ifao,gmail.com,불교,87.118.147.5,20:8c:60:86:d1:ca
39509,조택준,여성,157.4,56.1,B형,19930908,010-7156-2322,h5bxq5id0,naver.com,기독교,105.68.237.102,e0:4c:f9:d2:a7:99
39511,최은현,여성,155.8,56.7,B형,19530923,010-6403-5899,c7j1ah2,daum.net,무교,242.74.93.162,00:82:85:cc:4c:80
39519,박종영,남성,168.9,74.0,O형,19940927,010-1597-3757,t1ezcuqvo22x,gmail.com,천주교,50.5.71.232,4a:cc:44:03:95:5c
39527,남성훈,남성,175.6,64.3,A형,19870531,010-3286-7525,ipsh8uri8ed,daum.net,무교,176.57.149.191,7c:84:10:70:9e:a0
39528,박영희,남성,174.1,68.2,B형,19571016,010-6573-8491,eqo4tli5ul50,yahoo.com,기독교,213.92.191.171,da:60:ed:20:6d:73
39530,박영훈,여성,154.0,58.9,A형,19470421,010-7360-6411,m2zd7nsqjza,naver.com,기독교,38.182.131.243,3f:47:78:ae:47:1b
39531,황지협,여성,150.3,53.8,O형,19750604,010-5438-2801,r21f3e6cykd,yahoo.com,기독교,230.32.172.127,4d:da:55:d3:5b:c8
39532,김정훈,남성,164.5,72.6,O형,19520808,010-1897-3289,b8qa6fwnshhxu,naver.com,무교,178.102.90.79,19:4f:f2:3d:c7:da
39535,류종성,남성,170.1,67.1,B형,19760729,010-9717-2920,cogw5j,gmail.com,무교,26.120.221.101,11:0c:62:a3:0d:be
39549,박정현,여성,147.3,52.1,A형,19680708,010-8707-9325,e32zqjmtvi,gmail.com,불교,115.186.226.48,32:8d:d2:b4:67:64
39568,김현지,여성,153.5,52.5,B형,19760501,010-9257-0257,xo795i3i,daum.net,무교,223.90.105.230,98:8a:f7:2d:19:ad
39570,김준상,남성,176.9,68.1,O형,19470807,010-5489-0763,aa381g6lil,daum.net,무교,164.31.153.83,93:f1:80:36:7f:2a
39571,김영희,남성,167.6,62.3,O형,19840803,010-5626-0222,wal6wdcszi,yahoo.com,무교,157.160.66.150,a1:f4:dc:3c:de:b0
39579,윤성석,남성,169.9,73.8,A형,19561208,010-6013-9592,vm4fj1gl4v40,daum.net,무교,144.124.217.128,43:3b:02:a4:4a:30
39581,이종진,여성,151.3,53.0,B형,19680123,010-4778-4712,zhrgicqau,naver.com,기독교,28.182.24.82,e4:61:3b:c3:70:7c
39583,이훈희,여성,147.0,55.0,A형,19740911,010-2755-9397,z6mamovua3b,gmail.com,무교,9.151.90.1,eb:d9:2e:32:62:0b
39589,박희지,여성,146.4,55.0,B형,19801104,010-6599-4381,addcw9q,gmail.com,불교,15.102.3.129,76:24:7e:25:2e:9f
39590,정택준,여성,158.3,57.8,AB형,19680118,010-6216-0382,zx8bk64,yahoo.com,무교,48.127.95.89,07:36:d9:3a:44:7f
39594,김훈남,남성,166.6,63.8,O형,19551008,010-5294-4854,x55lu73tue,yahoo.com,불교,135.44.100.145,79:28:ce:98:f8:81
39602,이정우,남성,167.1,67.3,A형,19730210,010-0421-6367,nbhxvfqjkfk,daum.net,불교,180.156.127.232,fc:3d:3e:58:4e:d9
39611,김지진,여성,149.0,54.1,A형,19930611,010-3409-1203,vhop59vp8,yahoo.com,불교,121.131.37.154,59:8b:4b:13:04:ea
39616,백우상,여성,161.6,58.6,AB형,19861026,010-4162-8216,c2v5cq08c,naver.com,천주교,19.255.133.2,35:24:03:c5:82:c0
39617,여지우,남성,168.7,62.6,B형,19940429,010-1881-3213,ugyfciqg2t7,daum.net,무교,90.167.125.88,6b:5e:89:17:e5:3b
39620,류정우,남성,171.8,66.7,O형,19550210,010-8973-7358,irs7too6449i,naver.com,무교,1.68.20.34,75:25:b9:d9:87:0f
39623,이지훈,남성,178.9,68.2,B형,19860527,010-4910-2136,e60j2zxe5,gmail.com,기독교,168.92.26.147,24:d6:29:f0:fd:b5
