No,이름,성별,신장,체중,혈액형,생일,전화번호,이메일아이디,이메일도메인,종교관,최종학력,전공,학점
39191,고영훈,남성,182.8,67.4,O형,19861114,010-5610-9895,rvntqopfr7q,naver.com,무교,KAIST,자연,2.66
39193,김준지,여성,156.5,46.0,A형,19820618,010-4689-0114,j6fbpgg9fku,gmail.com,무교,한국예술종합학교,법학,1.1
39200,이정석,남성,173.7,61.5,B형,19480106,010-2080-2430,n0zdee,naver.com,무교,추계예술대학교,법학,1.75
39201,백현지,남성,175.4,65.4,B형,19740516,010-4348-4992,y79u8oj06k72t,daum.net,무교,숙명여자대학교,사회,3.33
39205,이우진,여성,151.9,54.6,A형,19570724,010-5376-9853,zfsxku2mu,daum.net,천주교,동국대학교,법학,0.39
39208,김진훈,여성,149.9,57.4,O형,19501116,010-0991-9904,dl756p1,naver.com,무교,한국외국어대학교,법학,2.84
39212,김지준,남성,168.7,64.9,A형,19950916,010-0174-2503,biufjzw,naver.com,무교,동덕여자대학교,예체능,3.12
39215,이준영,남성,162.3,65.3,O형,19840924,010-8228-3803,e1nj1275g,naver.com,무교,동국대학교,교육,1.21
39222,이지택,남성,167.9,64.1,A형,19710902,010-1792-9547,lwnvkvs70,gmail.com,천주교,경희대학교,의학,3.63
39226,김상성,여성,156.9,49.7,O형,19770413,010-0685-4154,rw3lnds,daum.net,무교,성균관대학교,자연,1.6
39230,임은종,남성,174.4,75.3,A형,19761030,010-5906-5652,hfyr80k,daum.net,불교,서울대학교,예체능,2.07
39239,백덕지,여성,151.6,57.8,O형,19551017,010-0623-2315,qnesfu,yahoo.com,불교,명지대학교,자연,3.83
39242,박훈지,여성,152.4,55.7,B형,19460326,010-6124-1471,v0tglaf,gmail.com,불교,삼육대학교,의학,0.6
39243,정택상,여성,158.2,53.8,A형,19920624,010-5566-1844,qr3f1gusl,yahoo.com,기독교,서울과학기술대학교,인문,2.28
39244,차종남,여성,152.8,57.9,A형,19580312,010-3629-1232,lh67qx2c807,daum.net,무교,숙명여자대학교,자연,1.54
39247,류진정,남성,169.9,61.6,B형,19580409,010-9978-5062,vh6dji,gmail.com,천주교,한국체육대학교,공학,0.92
39248,김영협,여성,145.0,58.6,A형,19640626,010-1591-9425,dgqj7vznj6ww,yahoo.com,불교,숙명여자대학교,인문,1.56
39258,김남진,여성,154.6,60.3,A형,19810524,010-5569-4523,svep1lk6j0,naver.com,무교,명지대학교,사회,2.17
39264,김남진,여성,153.6,52.3,A형,19540928,010-4281-9982,t3wezuki,gmail.com,불교,동국대학교,의학,4.2
39270,이남우,여성,155.1,56.0,A형,19691209,010-3473-9983,dp7kxs1isjrvk,daum.net,무교,서울시립대학교,인문,1.94
39273,박택우,여성,155.4,51.8,O형,19730806,010-1885-4632,uwc225rbrf,gmail.com,무교,서울교육대학교,의학,1.34
39274,임지성,여성,155.3,52.3,O형,19701226,010-9124-2699,f3wwath,gmail.com,천주교,동국대학교,사회,0.34
39284,임진협,남성,172.2,65.3,O형,19670720,010-0034-0339,yu9invwruse,naver.com,무교,한양대학교,교육,3.06
39288,문훈성,남성,169.6,66.6,O형,19550124,010-4374-5282,znl2svkyvn3,yahoo.com,무교,한성대학교,공학,3.74
39298,한덕준,남성,160.5,68.0,B형,19570712,010-9387-1290,l0ynoo5j7,gmail.com,불교,덕성자대학교,교육,1.88
39300,서남용,여성,162.5,54.8,B형,19760403,010-8567-2881,qlbs1fi,yahoo.com,불교,총신대학교,교육,1.95
39305,류협훈,여성,152.4,51.1,O형,19500506,010-3967-6673,w0pejsaaujtm,daum.net,무교,경희대학교,예체능,3.49
39309,김용남,여성,158.9,55.5,A형,19720223,010-4256-8599,w70rg6z,gmail.com,무교,한양대학교,교육,0.79
39311,김희종,여성,152.0,57.8,AB형,19481221,010-3909-2994,zgc8p5rftyp,gmail.com,무교,홍익대학교,사회,3.38
39312,이종희,여성,154.5,53.2,AB형,19740921,010-6705-1958,jp3jy9xxg,gmail.com,기독교,한국예술종합학교,자연,3.39
39314,김영성,여성,157.6,55.5,O형,19571214,010-1882-6730,rjizhhqy,daum.net,불교,한국성서대학교,의학,0.15
39317,김남덕,여성,155.1,51.0,A형,19471015,010-9110-4377,vima971i,naver.com,무교,한성대학교,인문,1.69
39324,류은남,여성,160.2,54.1,A형,19660712,010-5274-5305,moubxh,gmail.com,무교,성균관대학교,법학,3.17
39326,황성희,남성,170.3,66.7,A형,19860301,010-0063-1757,n30cwsl4k,yahoo.com,기독교,삼육대학교,의학,1.5
39327,조훈용,남성,176.4,72.1,A형,19561220,010-4616-7079,r93n5ktztid4d,gmail.com,불교,한영신학대학교,공학,2.95
39331,허상은,여성,163.5,52.9,A형,19820109,010-1105-4705,bym5ads,naver.com,천주교,서강대학교,의학,4.46
39349,박준성,남성,167.4,71.5,B형,19880101,010-0565-0016,vt9rdy1crk,gmail.com,무교,한국성서대학교,교육,3.48
39355,정남덕,여성,160.4,50.9,O형,19760123,010-3900-0096,kgidlxdltjz,gmail.com,무교,가톨릭대학교,사회,2.17
39356,최영종,남성,166.9,61.6,B형,19760507,010-4389-6760,pyek630x,naver.com,기독교,한국방송통신대학교,예체능,2.22
39367,김석서,남성,178.9,69.4,A형,19560630,010-9903-2644,vnk03tontd,naver.com,불교,서강대학교,공학,4.46
39369,김준덕,남성,163.5,64.6,A형,19750710,010-4728-8413,cnqqf8o,gmail.com,기독교,숭실대학교,공학,0.03
39371,조종지,남성,168.1,70.9,B형,19730102,010-2452-1736,igd4fhhrb6,naver.com,불교,국민대학교,예체능,3.32
39379,김지성,여성,154.5,55.1,AB형,19921208,010-0898-2398,lhzhmxeo,gmail.com,불교,서경대학교,사회,3.69
39388,박종희,여성,151.6,54.8,B형,19930627,010-0248-1002,foxgc68e3gpd5,naver.com,기독교,한성대학교,의학,2.12
39390,김준정,여성,149.6,58.8,AB형,19841117,010-6144-8329,pqfv8jh,yahoo.com,불교,성신여자대학교,사회,0.12
39392,류지택,남성,165.8,66.2,B형,19790820,010-7897-2332,mquvod84w0n9e,gmail.com,무교,동국대학교,예체능,4.36
39400,정용지,여성,162.1,45.8,A형,19661221,010-8530-9050,p65nxapqkddi4,daum.net,천주교,한영신학대학교,의학,0.01
39407,정훈종,여성,149.5,58.7,O형,19480730,010-6348-7459,w6p25imza,naver.com,기독교,경기대학교,예체능,2.5
39408,강용영,남성,160.0,64.8,B형,19780102,010-5198-9387,yqorevytt26,gmail.com,무교,한양대학교,예체능,1.15
39410,곽준진,남성,164.3,67.6,O형,19711028,010-0087-7879,lic3vwd2b9t,daum.net,불교,서경대학교,예체능,2.08
39411,하희상,여성,163.3,50.6,B형,19810214,010-1469-1743,cre92q0w97r5x,gmail.com,무교,명지대학교,사회,3.85
39412,천정희,남성,172.1,61.2,B형,19680921,010-6577-1243,znodo94t1mi,naver.com,무교,서강대학교,법학,1.62
39414,배영지,남성,169.3,69.0,B형,19631229,010-2981-3159,b6ny967p,daum.net,무교,성공회대학교,인문,1.38
39420,김상남,남성,172.1,55.0,B형,19511210,010-4806-8666,s1bopiqvccriz,gmail.com,무교,숙명여자대학교,사회,4.07
39422,신남석,남성,174.5,61.1,A형,19880302,010-4767-8798,v3zn2j07zb8,yahoo.com,기독교,한국성서대학교,의학,4.35
39428,이현남,여성,161.6,56.7,O형,19790903,010-7518-6748,zx55xu5m,yahoo.com,무교,한국체육대학교,의학,0.75
39429,박지훈,남성,164.7,64.2,B형,19630319,010-3593-6420,vn153fj,naver.com,불교,서경대학교,공학,4.47
39430,김용영,여성,159.9,60.3,O형,19680829,010-2128-8512,i7mv801845,gmail.com,불교,감리교신학대학교,예체능,1.5
39431,정석은,남성,175.3,66.9,O형,19960904,010-7372-7276,cfyatzgry44va,gmail.com,불교,서울교육대학교,사회,4.42
39435,임우정,남성,159.0,68.5,O형,19700209,010-4220-3806,ynhvh30wwh,gmail.com,기독교,건국대학교,자연,0.3
39444,이협영,남성,173.2,70.0,AB형,19781122,010-6024-0439,a6uah4ipae2s,naver.com,불교,그리스도대학교,자연,0.94
39448,이우지,남성,165.3,64.7,O형,19491006,010-8813-4908,fuxo175q9w,gmail.com,불교,서울시립대학교,인문,3.15
39450,오성서,남성,174.5,70.7,A형,19690523,010-1571-2165,zgf3o2jlf,gmail.com,무교,삼육대학교,사회,3.31
39452,정훈진,남성,165.7,62.9,B형,19811021,010-3569-5413,v0hy5a3e,gmail.com,무교,그리스도대학교,의학,3.08
39456,강훈택,남성,171.5,69.9,B형,19850401,010-0575-8364,p8c5vfd,daum.net,불교,경희대학교,공학,1.99
39457,강지협,여성,148.6,48.6,B형,19900501,010-4447-9609,i6gopk443xezf,naver.com,무교,한양대학교,의학,4.14
39461,김우지,남성,169.8,64.1,O형,19871121,010-6036-8128,ryhsy3mdeo,naver.com,무교,서울대학교,인문,0.53
39467,신현지,남성,167.5,73.1,O형,19860311,010-9569-4246,m4b3mua,daum.net,무교,서경대학교,자연,3.16
39468,전덕은,여성,161.6,61.5,A형,19470515,010-0692-9166,skndhdvr7mbe,yahoo.com,무교,성균관대학교,공학,0.23
39472,이우영,여성,155.6,53.0,AB형,19620616,010-0443-4912,xyvofx75,gmail.com,기독교,한국성서대학교,자연,0.46
39478,지희서,남성,164.4,61.8,A형,19590721,010-1291-4390,a9d0bc,yahoo.com,무교,서경대학교,의학,2.22
39479,강남준,여성,151.6,51.5,O형,19810212,010-0761-7300,l7cvym,daum.net,불교,명지대학교,의학,2.2
39485,송훈성,남성,174.1,70.0,B형,19801125,010-1720-9780,ukwhlz2d77s9,daum.net,무교,경기대학교,법학,0.8
39491,김성현,남성,161.2,71.9,A형,19460210,010-7980-7008,ddf8az,naver.com,천주교,삼육대학교,예체능,3.06
39494,한훈정,남성,168.6,71.8,A형,19860425,010-6801-6270,yy82eswuj5jb1,daum.net,기독교,가톨릭대학교,예체능,3.95
39497,장용협,남성,174.3,65.5,AB형,19881030,010-4690-6684,zy94nqw7,daum.net,천주교,한영신학대학교,의학,1.77
39498,이준우,여성,154.3,54.5,B형,19871128,010-9246-6453,xf3hbwujwn9,gmail.com,천주교,연세대학교,법학,1.92
39503,모정남,남성,174.1,68.2,B형,19611207,010-7584-2821,u2a916gd2t2f6,daum.net,무교,한성대학교,인문,1.49
39505,송택현,여성,154.8,58.1,A형,19910818,010-5161-0170,wt2gjek,gmail.com,기독교,가톨릭대학교,예체능,0.58
39506,심희현,여성,160.9,56.3,B형,19490420,010-0441-4728,fcizkn5z56b,naver.com,불교,명지대학교,자연,3.96
39515,이은성,남성,168.4,74.2,O형,19460311,010-4450-3859,jomej4ud6akrr,daum.net,기독교,한국방송통신대학교,사회,1.3
39517,전준진,남성,171.7,68.6,A형,19780902,010-4024-5710,g6k6i8,naver.com,기독교,경기대학교,의학,0.29
39522,권훈택,여성,162.7,47.6,O형,19600701,010-5545-7856,b33h48j,naver.com,무교,총신대학교,공학,2.78
39524,김현희,남성,166.1,67.7,O형,19570906,010-9882-0905,uuenu2l,daum.net,천주교,경희대학교,사회,1.38
39529,김우상,남성,167.3,63.2,O형,19610830,010-7021-4956,odrkdh,yahoo.com,무교,고려대학교,인문,3.96
39531,황지협,여성,150.3,53.8,O형,19750604,010-5438-2801,r21f3e6cykd,yahoo.com,기독교,장로회신학대학교,법학,2.17
39533,김협지,여성,149.0,53.9,B형,19620501,010-0171-5950,zbx8u4t8atq3,daum.net,기독교,가톨릭대학교,인문,4.39
39535,류종성,남성,170.1,67.1,B형,19760729,010-9717-2920,cogw5j,gmail.com,무교,성공회대학교,교육,2.63
39538,한남진,남성,165.5,65.9,B형,19750621,010-9857-1198,t7utst,naver.com,무교,명지대학교,공학,2.03
39546,이협종,여성,156.1,57.1,O형,19680825,010-4470-9861,j7y9h31sawv2r,naver.com,불교,한국예술종합학교,자연,3.9
39547,임준우,여성,155.1,55.1,A형,19460722,010-4178-7778,dio5sli,gmail.com,불교,홍익대학교,공학,4.48
39550,전택상,남성,164.8,69.1,O형,19830207,010-8798-5539,b1j0fqvy4xra,yahoo.com,불교,육군사관학교,예체능,2.07
39551,홍준남,여성,154.7,58.1,B형,19800906,010-0251-8395,np860h718ie4,naver.com,천주교,서울여자대학교,법학,3.96
39552,유지상,남성,164.6,69.2,O형,19831004,010-1420-4244,mv5goz,naver.com,무교,가톨릭대학교,예체능,4.41
39553,진희은,여성,161.7,54.8,A형,19610616,010-1278-4454,bsyuv5,yahoo.com,무교,세종대학교,자연,0.1
39554,용석서,여성,149.3,51.9,A형,19820426,010-3581-1371,z9rx9p,daum.net,불교,육군사관학교,교육,1.12
39557,구영지,여성,154.6,61.1,O형,19490609,010-2229-7164,fno53a,gmail.com,천주교,한영신학대학교,공학,2.07
39558,이협우,남성,164.1,67.6,O형,19551217,010-7278-8182,dq1vku0yj4smq,yahoo.com,무교,한국예술종합학교,교육,0.8
39567,이남상,여성,149.8,57.3,O형,19580107,010-0598-3863,ciioli56coay,naver.com,불교,한양대학교,사회,3.62
39570,김준상,남성,176.9,68.1,O형,19470807,010-5489-0763,aa381g6lil,daum.net,무교,홍익대학교,자연,3.57
39572,김은정,여성,154.8,55.0,AB형,19960215,010-6963-4100,q56t3x,yahoo.com,불교,연세대학교,법학,1.1
39576,우은협,여성,156.9,54.0,B형,19950824,010-2690-8056,t8zqs7pt,naver.com,무교,한국체육대학교,공학,1.44
39578,유준성,남성,172.5,57.9,O형,19781003,010-0037-2315,dye8mye5afi,naver.com,무교,그리스도대학교,교육,0.16
39585,이훈서,남성,172.1,65.3,B형,19460602,010-9843-6514,zwjd92,naver.com,불교,성공회대학교,사회,2.14
39586,정지진,남성,173.9,55.2,O형,19561013,010-3328-0641,d3781rzhdi9gz,yahoo.com,불교,한국예술종합학교,예체능,2.06
39590,정택준,여성,158.3,57.8,AB형,19680118,010-6216-0382,zx8bk64,yahoo.com,무교,그리스도대학교,의학,2.25
39591,김성용,여성,159.0,55.1,A형,19811113,010-6581-8996,o7bjb2yv5hb,daum.net,기독교,명지대학교,의학,3.62
39593,류종협,여성,162.0,48.6,B형,19740807,010-8340-9159,qezgbb,yahoo.com,불교,서강대학교,예체능,0.32
39602,이정우,남성,167.1,67.3,A형,19730210,010-0421-6367,nbhxvfqjkfk,daum.net,불교,한양대학교,교육,4.11
39604,김종협,남성,169.4,62.5,AB형,19740226,010-4088-4258,t7yuceg1f0,naver.com,불교,성균관대학교,자연,4.4
39605,정용준,남성,181.1,65.1,O형,19930213,010-1930-8741,rxngaru,daum.net,무교,한국성서대학교,사회,2.18
39610,최현협,남성,172.0,65.4,O형,19861031,010-1617-0571,xonp1g0r,gmail.com,무교,추계예술대학교,사회,3.12
39613,김택진,여성,150.9,57.5,O형,19630113,010-6035-8715,ah5yyuxyr41,yahoo.com,기독교,세종대학교,예체능,1.77
39614,황서지,남성,170.1,79.2,B형,19641215,010-1650-8441,ymevkdo91id,naver.com,무교,성신여자대학교,자연,3.5
39615,임은협,남성,175.5,69.4,B형,19700427,010-0301-3408,txr1l99pbfpn,daum.net,기독교,덕성자대학교,법학,1.76
39616,백우상,여성,161.6,58.6,AB형,19861026,010-4162-8216,c2v5cq08c,naver.com,천주교,건국대학교,의학,2.37
39617,여지우,남성,168.7,62.6,B형,19940429,010-1881-3213,ugyfciqg2t7,daum.net,무교,가톨릭대학교,공학,0.29
39633,류준우,남성,156.7,61.3,B형,19700711,010-8482-4787,olv3aq7e76q3,gmail.com,무교,숭실대학교,의학,3.39
39638,김진협,남성,178.0,66.1,A형,19501005,010-1018-3223,is2kb6,yahoo.com,무교,건국대학교,공학,3.71
39640,최현덕,남성,173.0,63.5,O형,19550210,010-1873-1148,ppgtsdlig,naver.com,불교,숭실대학교,교육,1.51
39643,박준택,남성,179.4,58.4,A형,19590218,010-0678-2498,oxw0nyw9,daum.net,무교,연세대학교,인문,1.72
39646,이진석,여성,160.8,55.7,A형,19821230,010-5734-0398,t15izk5g,daum.net,무교,한국성서대학교,자연,1.61
39649,김지상,여성,156.4,52.3,A형,19881228,010-2701-8356,vuuxbd,daum.net,무교,숭실대학교,인문,2.28
39655,오서석,남성,172.6,65.2,A형,19571110,010-4897-6920,vbq4z0dmp0w3i,yahoo.com,무교,장로회신학대학교,법학,0.33
39659,손준지,남성,166.0,62.8,A형,19921214,010-7276-5647,njgxajd9k,gmail.com,무교,한국예술종합학교,공학,1.67
39660,이정성,여성,149.3,50.3,O형,19891126,010-2142-6667,rj4ejy45p,gmail.com,기독교,동국대학교,의학,2.8
39662,조진덕,남성,172.4,62.0,B형,19941110,010-8537-5854,j5mkb3y5b,gmail.com,무교,건국대학교,교육,2.06
39663,김정종,여성,155.1,51.6,B형,19730113,010-8461-6933,v43s8q66mu8bm,yahoo.com,무교,한국성서대학교,법학,3.58
39666,고진협,남성,169.7,64.0,A형,19570324,010-2787-7648,pmxixb6,gmail.com,무교,광운대학교,인문,0.14
39667,이덕지,남성,174.2,64.0,B형,19910324,010-3342-4696,y47zxgn3,daum.net,불교,서울시립대학교,사회,4.2
39671,진택용,여성,154.1,58.4,O형,19881122,010-5395-1682,e0oogu8k,daum.net,불교,동덕여자대학교,의학,4.25
39678,변지훈,여성,160.1,51.5,B형,19560905,010-8608-3451,b4777f81il,gmail.com,무교,KAIST,인문,0.61
39682,도덕훈,여성,158.4,53.9,B형,19590903,010-6763-9959,q6lczs,gmail.com,천주교,숭실대학교,공학,0.21
39684,박정덕,여성,154.4,57.1,A형,19740123,010-2857-0862,gdv1q7ig,naver.com,무교,KAIST,의학,1.84
39685,신지은,남성,172.5,69.3,B형,19550507,010-6825-7706,w7ryae24x1y,yahoo.com,무교,세종대학교,공학,0.19
39693,이종남,남성,161.8,64.2,O형,19880610,010-1952-1890,cvd7xhteir,naver.com,불교,동덕여자대학교,의학,3.84
39695,최남정,남성,166.6,63.8,B형,19910131,010-1058-8718,qq8ru098,yahoo.com,불교,상명대학교,교육,1.79
39696,구상지,여성,155.3,63.6,O형,19660417,010-9003-5152,mg4nc5m9a,naver.com,기독교,가톨릭대학교,공학,0.56
39700,이영용,남성,163.5,67.6,O형,19551203,010-4340-1384,lhp99qz,gmail.com,무교,그리스도대학교,자연,2.27
39704,조덕상,여성,163.1,58.8,A형,19621118,010-8534-5066,eglb38r,yahoo.com,무교,서울기독대학교,공학,2.92
39706,김종지,남성,169.2,65.2,AB형,19790312,010-7288-2070,y7737kroxvw2b,naver.com,불교,한영신학대학교,인문,0.49
39712,김현종,남성,165.8,67.1,B형,19960311,010-6392-6598,yx8bhx,gmail.com,불교,연세대학교,교육,2.83
39721,추남택,여성,156.7,57.8,O형,19700112,010-9842-1724,efdgliq0hu,daum.net,무교,한국체육대학교,예체능,2.34
39722,이진훈,남성,167.9,65.0,B형,19730411,010-2220-9555,oiittwlv,gmail.com,기독교,세종대학교,교육,3.25
39726,정종정,여성,155.0,55.9,O형,19811107,010-9741-1119,axkxnc4oeeou,daum.net,무교,숭실대학교,사회,3.83
39728,장협지,남성,180.4,67.2,A형,19960401,010-9872-1686,qif55peqme,yahoo.com,천주교,한국체육대학교,사회,3.17
39729,박훈덕,남성,159.4,66.8,O형,19470512,010-6870-9083,q1pjap,yahoo.com,무교,중앙대학교,사회,0.28
39734,전훈영,남성,159.3,60.4,O형,19860420,010-9919-5603,c7wkqsehpzj0j,naver.com,불교,한성대학교,인문,2.3
39740,박준우,여성,152.8,55.6,O형,19880908,010-9084-7586,d5j0tt,yahoo.com,무교,총신대학교,인문,3.28
39743,이남협,남성,165.7,66.6,A형,19760518,010-0359-7594,wkoox0tx1zv,daum.net,불교,건국대학교,의학,0.31
39744,박서덕,여성,166.1,53.5,O형,19741203,010-9121-4739,drb0rfg6,daum.net,무교,중앙대학교,인문,1.45
39746,황진종,남성,170.2,60.1,O형,19820124,010-9251-8459,iim3um0buj6,naver.com,천주교,총신대학교,의학,2.32
39751,정정협,남성,162.8,68.6,O형,19550715,010-2649-3986,ehpf6admmv,naver.com,기독교,성신여자대학교,인문,1.11
39752,김훈종,남성,180.5,66.1,A형,19831012,010-1071-2760,pa0j9c2605nq,yahoo.com,무교,한국예술종합학교,사회,2.65
39753,박성영,남성,171.8,63.8,AB형,19510320,010-8382-9048,dr316atcsdue,naver.com,무교,덕성자대학교,의학,0.12
39758,이상준,남성,166.9,68.4,B형,19641216,010-8375-0399,v6fq43op,daum.net,무교,덕성자대학교,의학,0.33
39763,이훈서,남성,168.9,60.2,B형,19550930,010-1666-2652,k957efn43ev,naver.com,무교,덕성자대학교,인문,2.77
39764,곽지종,여성,154.8,62.6,B형,19900515,010-2818-5961,bosr83q,gmail.com,불교,서강대학교,교육,0.27
39771,황덕준,여성,159.7,56.3,O형,19840301,010-7331-9231,c864zlnzp95y,daum.net,불교,국민대학교,법학,2.51
39772,이덕지,남성,175.7,63.3,A형,19770821,010-0394-3537,oqokqf2j0q,gmail.com,불교,한영신학대학교,의학,2.09
39778,이지석,여성,160.2,43.0,A형,19950603,010-4497-9703,q95jqvie4,yahoo.com,무교,한국예술종합학교,공학,0.94
